source,target,value
Abraxas,the,12
Albus,Chief,3
Albus,Cornelius Fudge,3
Albus,Dolores,3
Albus,Dumbledore,26
Albus,Harry,9
Albus,Mark,12
Albus,Rosmerta,6
Albus,Slughorn,12
Albus,Umbridge,8
Albus,the,24
Albus Dumbledore,Cole,12
Albus Dumbledore,Harry,3
Albus Dumbledore,Ron,4
Albus Dumbledore,Snape,8
Albus Dumbledore,day,8
Albus Dumbledore,face,4
Albus Dumbledore,the,55
Alecto,Dumbledore,8
Alecto,Ginny,4
Alecto,Neville,4
Alecto,angry,4
Alecto,the,4
Ambrosius Flume,day,8
Ambrosius Flume,the,4
Amelia Bones,aged,8
Amelia Bones,the,36
Amy,Dennis Bishop,3
Amy,Harry Potter,3
Amy,the,4
Amy Benson,Dennis Bishop,6
Amy Benson,Dumbledore,3
Amycus,Alecto,4
Amycus,Dumbledore,18
Amycus,Ginny,6
Amycus,Lupin,12
Amycus,Malfoy,3
Amycus,day,4
Amycus,the,6
Ancient,Harry,12
Ancient,McGonagall,4
Ancient,face,8
Ancient,the,9
Apothecary,George,4
Apothecary,Pigwidgeon,12
Arabella Figg,Hermione,4
Arabella Figg,the,4
Arabella Figg,trolley,4
Aragog,Forest,12
Aragog,Hagrid,67
Aragog,Harry,51
Aragog,Harry Potter,20
Aragog,Hermione,3
Aragog,Ron,28
Aragog,Slughorn,16
Aragog,Snape,4
Aragog,The,4
Aragog,face,20
Aragog,the,15
Argus,Draco,3
Argus,the,20
Argus Filch,Harry,4
Argus Filch,Slughorn,8
Argus Filch,The,12
Arkie Philpott,Bill,4
Arkie Philpott,Harry,8
Armando,Voldemort,12
Armando Dippet,Harry,12
Arnold,Ginny,36
Arnold,the,12
Arthur,Ginny,8
Arthur,Harry,26
Arthur,Horace Slughorn,4
Arthur,Lupin,12
Arthur,Magic,4
Arthur,McGonagall,4
Arthur,Molly,32
Arthur,Mr. Weasley,6
Arthur,Percy,8
Arthur,Percy Weasley,4
Arthur,Ron,8
Arthur,Severus,4
Arthur,Sirius,4
Arthur,Slughorn,12
Arthur,The,12
Arthur,Voldemort,8
Arthur,face,7
Arthur,the,66
Arthur Weasley,Harry,4
Arthur Weasley,Lucius,12
Arthur Weasley,Malfoy,4
Arthur Weasley,the,4
Augusta,Neville,16
Augusta,amber,4
Augusta,the,4
Avery,Lestrange,3
Avery,Narcissa,3
Avery,Slughorn,3
Avery,the,24
Barnabas,Gwenog Jones,4
Barnabas,able,4
Barnabas,day,4
Barnabas the Barmy,Ancient,12
Bella,Lord,3
Bella,Narcissa,19
Bella,The,1
Bella,face,4
Bella,the,60
Bellatrix,Bellatrix Lestrange,8
Bellatrix,Draco,7
Bellatrix,Dumbledore,56
Bellatrix,Harry Potter,12
Bellatrix,Hermione,4
Bellatrix,Lestrange,12
Bellatrix,Lord,4
Bellatrix,Mark,4
Bellatrix,Narcissa,64
Bellatrix,Quirrell,8
Bellatrix,Severus,4
Bellatrix,Sirius,4
Bellatrix,Snape,119
Bellatrix,The,3
Bellatrix,black,12
Bellatrix,fallen,4
Bellatrix,fiery,8
Bellatrix,the,131
Bellatrix Lestrange,Bellatrix,6
Bellatrix Lestrange,Sirius,14
Bellatrix Lestrange,The,6
Bellatrix Lestrange,apothecary,6
Bellatrix Lestrange,the,15
Bertie,Rufus Scrimgeour,8
Bertie,the,4
Bertie Higgs,Rufus,4
Bertie Higgs,Slughorn,8
Bertram,Snape,3
Bertram,the,3
Bill,Arkie Philpott,4
Bill,Arthur,8
Bill,Celestina,4
Bill,Dumbledore,19
Bill,Fleur,23
Bill,Florean Fortescue,8
Bill,Gabrielle,3
Bill,George,11
Bill,Ginny,22
Bill,Gringotts,9
Bill,Harry,193
Bill,Harry Potter,4
Bill,Hermione,8
Bill,Lupin,36
Bill,McGonagall,4
Bill,Mr. Weasley,32
Bill,Muriel,4
Bill,Neville,4
Bill,Nymphadora,4
Bill,Remus Lupin,8
Bill,Ron,48
Bill,The,3
Bill,day,8
Bill,face,10
Bill,group,11
Bill,hope,8
Bill,the,28
Billy,Martha,12
Billy,day,12
Billy Stubbs,Harry Potter,12
Black,Dumbledore,3
Black,Harry,8
Black,James Potter,8
Black,Katie,8
Black,Regulus,3
Black,Sirius,4
Black,Sirius Black,12
Black,The,8
Black,Uncle,12
Black,hope,3
Black,the,47
Blaise,Ginny,8
Blaise,Harry,4
Blaise,Hermione,3
Blaise,Zabini,6
Blaise,the,15
Blaise Zabini,Cormac McLaggen,4
Blaise Zabini,Marcus Belby,3
Blaise Zabini,Zabini,4
Bloody Baron,Harry,20
Bloody Baron,Nick,4
Bob Ogden,Dumbledore,6
Bob Ogden,the,17
Borgin,Dumbledore,8
Borgin,Galatea,8
Borgin,Harry,50
Borgin,Harry Potter,40
Borgin,Hepzibah,12
Borgin,Hermione,39
Borgin,Katie,12
Borgin,Leanne,3
Borgin,Lucius Malfoy,4
Borgin,Malfoy,39
Borgin,McGonagall,15
Borgin,Montague,3
Borgin,Ron,12
Borgin,The,8
Borgin,Voldemort,3
Borgin,the,131
Brothers,Sanguini,12
Buckbeak,Dumbledore,12
Buckbeak,Hagrid,28
Buckbeak,Harry,16
Buckbeak,Hermione,4
Buckbeak,Lady,8
Buckbeak,Ron,4
Buckbeak,Sirius,4
Buckbeak,Snape,8
Buckbeak,the,16
Budleigh,the,12
COLE,Dumbledore,4
COLE,Harry,3
COLE,The,3
Cadwallader,Luna,24
Cadwallader,the,24
Caractacus Burke,Dumbledore,15
Caractacus Burke,Harry,4
Caractacus Burke,Voldemort,4
Caractacus Burke,magic,3
Cecilia,Harry Potter,4
Cecilia,the,8
Cedric Diggory,Lord,3
Cedric Diggory,Voldemort,8
Celestina,Fleur,6
Celestina,George,7
Celestina,Malfoy,4
Celestina,Mr. Weasley,3
Celestina,Remus Lupin,4
Celestina,Ron,12
Celestina,the,36
Celestina Warbeck,Mr. Weasley,3
Celestina Warbeck,the,6
Charlie,Bill,4
Charlie,Harry,16
Charlie,Ron,8
Charlie,gorilla,12
Chief,Dumbledore,12
Cho,Ginny,4
Cho,Harry,24
Cho,Hermione,3
Cho,Ron,4
Cho Chang,Harry,12
Cho Chang,face,8
Cho Chang,the,4
Ciceron Harkiss,Ambrosius Flume,6
Ciceron Harkiss,Gwenog Jones,3
Cole,Dumbledore,17
Cole,Harry,6
Cole,Tom,9
Cole,the,175
Cormac,Cormac McLaggen,8
Cormac,Harry,16
Cormac,Harry Potter,4
Cormac,Hermione,3
Cormac,Parvati,8
Cormac,Ron,13
Cormac,Slughorn,12
Cormac,Snape,4
Cormac,fallen,4
Cormac,the,4
Cormac McLaggen,Cormac,8
Cormac McLaggen,Harry,15
Cormac McLaggen,Harry Potter,4
Cormac McLaggen,Hermione,6
Cormac McLaggen,Parvati,4
Cormac McLaggen,Ron,3
Cormac McLaggen,Zabini,8
Cormac McLaggen,lady,4
Cormac McLaggen,the,16
Cornelius,Harry,8
Cornelius,Rufus,4
Cornelius,Umbridge,4
Cornelius,able,3
Cornelius Fudge,Chief,8
Cornelius Fudge,Hermione,4
Cornelius Fudge,Luna,4
Cornelius Fudge,Magic,4
Cornelius Fudge,The,3
Cornelius Fudge,portly,4
Cornelius Fudge,the,16
Crabbe,Arnold,4
Crabbe,Dumbledore,4
Crabbe,Flitwick,12
Crabbe,Goyle,116
Crabbe,Harry,8
Crabbe,Hermione,47
Crabbe,Malfoy,15
Crabbe,Myrtle,8
Crabbe,Parkinson,12
Crabbe,Percy Weasley,4
Crabbe,black,8
Crabbe,the,72
Crookshanks,Fleur,8
Crookshanks,Harry,12
Crookshanks,Hermione,3
Crookshanks,Mr. Weasley,3
Crookshanks,Ron,8
Crookshanks,Slughorn,8
Crookshanks,The,4
Crookshanks,butterbeer,8
Crookshanks,day,3
Crookshanks,the,10
DRACO,Harry Potter,12
Damocles,Slughorn,3
Damocles,the,6
Day,George,6
Day,Ginny,3
Dean,Ginny,240
Dean,Harry,68
Dean,Harry Potter,4
Dean,Ron,8
Dean,Seamus,132
Dean,angry,4
Dean,day,4
Dean,the,24
Dean Thomas,Dean,6
Dean Thomas,Ginny,3
Dean Thomas,Hermione,15
Dean Thomas,Ron,8
Dean Thomas,The,12
Dean Thomas,the,8
Demelza,Demelza Robins,4
Demelza,Ginny,12
Demelza,Harry,48
Demelza,Harry Potter,40
Demelza,Hermione,4
Demelza,Katie,8
Demelza,Ron,4
Demelza,Vaisey,4
Demelza,Zacharias Smith,8
Demelza,broom,4
Demelza Robins,Ginny,20
Demelza Robins,Ron,12
Demelza Robins,Slughorn,4
Demelza Robins,day,4
Demelza Robins,the,8
Dennis Bishop,Amy,4
Dennis Bishop,Dumbledore,8
Dennis Bishop,Tom Riddle,12
Dirk Cresswell,Harry Potter,6
Dobby,Draco Malfoy,8
Dobby,Dumbledore,8
Dobby,Harry,24
Dobby,Harry Potter,44
Dobby,Hermione,6
Dobby,Kreacher,20
Dobby,Peeves,24
Dobby,ball,4
Dobby,day,12
Dobby,forbidden,4
Dobby,the,120
Dolores,Albus,8
Dolores,Harry,4
Dolores,The,4
Dolores,Umbridge,16
Dolores,angry,4
Dolores Umbridge,Dolores,4
Dolores Umbridge,Hagrid,8
Dolores Umbridge,Harry,4
Dolores Umbridge,face,12
Dolores Umbridge,the,8
Don,Hagrid,28
Don,Molly,4
Don,angry,8
Don,don,20
Draco,Amycus,8
Draco,Arthur,8
Draco,Bellatrix,8
Draco,Dumbledore,12
Draco,Harry,35
Draco,Harry Potter,48
Draco,Katie Bell,4
Draco,Lucius,16
Draco,Malfoy,75
Draco,Malkin,3
Draco,Narcissa,12
Draco,Ron,4
Draco,Severus,27
Draco,Slughorn,4
Draco,Snape,92
Draco,The,8
Draco,able,4
Draco,angry,8
Draco,face,19
Draco,hope,4
Draco,the,53
Draco Malfoy,Borgin,11
Draco Malfoy,Dobby,12
Draco Malfoy,Dumbledore,49
Draco Malfoy,Goyle,8
Draco Malfoy,Harry,20
Draco Malfoy,Kreacher,4
Draco Malfoy,Luna,8
Draco Malfoy,Malfoy,3
Draco Malfoy,Myrtle,8
Draco Malfoy,Ron,8
Draco Malfoy,Slughorn,8
Draco Malfoy,Zacharias Smith,8
Draco Malfoy,the,108
Dudley,Harry,4
Dudley,Petunia,8
Dudley,The,8
Dudley,Uncle,40
Dudley,the,32
Dudley,uncle,8
Dumbledore,Albus,24
Dumbledore,Albus Dumbledore,47
Dumbledore,Alecto,3
Dumbledore,Amelia Bones,12
Dumbledore,Amycus,3
Dumbledore,Arthur,8
Dumbledore,Bellatrix,12
Dumbledore,Bellatrix Lestrange,4
Dumbledore,Billy,4
Dumbledore,Black,12
Dumbledore,Bob Ogden,24
Dumbledore,Borgin,8
Dumbledore,Budleigh,8
Dumbledore,Cole,106
Dumbledore,Cornelius,7
Dumbledore,Dolores,4
Dumbledore,Draco,18
Dumbledore,Dudley,28
Dumbledore,Fawkes,4
Dumbledore,Fenrir,32
Dumbledore,Fenrir Greyback,2
Dumbledore,Filius,7
Dumbledore,Flitwick,4
Dumbledore,Galatea,4
Dumbledore,Ginny,152
Dumbledore,Goyle,4
Dumbledore,HORACE SLUGHORN,12
Dumbledore,Hagrid,95
Dumbledore,Hall,8
Dumbledore,Harry,358
Dumbledore,Harry Potter,49
Dumbledore,Hedwig,36
Dumbledore,Hepzibah Smith,4
Dumbledore,Hermione,18
Dumbledore,Horace,101
Dumbledore,Horace Slughorn,7
Dumbledore,James,12
Dumbledore,Jimmy,4
Dumbledore,Jimmy Peakes,4
Dumbledore,Katie,16
Dumbledore,Kreacher,4
Dumbledore,Lady,4
Dumbledore,Lavender Brown,4
Dumbledore,Lord,15
Dumbledore,Lucius,4
Dumbledore,Luna,20
Dumbledore,Lupin,20
Dumbledore,Magic,28
Dumbledore,Malfoy,65
Dumbledore,Mark,39
Dumbledore,Marvolo,24
Dumbledore,McGonagall,4
Dumbledore,Merope,6
Dumbledore,Minerva,3
Dumbledore,Molly,20
Dumbledore,Montague,8
Dumbledore,Morfin,27
Dumbledore,Mr. Weasley,6
Dumbledore,Mundungus,15
Dumbledore,Petunia,20
Dumbledore,Phineas,64
Dumbledore,Remus,16
Dumbledore,Ron,177
Dumbledore,Rosmerta,28
Dumbledore,Rufus,12
Dumbledore,Severus,11
Dumbledore,Sirius,80
Dumbledore,Slughorn,244
Dumbledore,Snape,256
Dumbledore,The,64
Dumbledore,Tom,24
Dumbledore,Tom Riddle,3
Dumbledore,Trelawney,12
Dumbledore,Uncle,8
Dumbledore,VOLDEMORT,4
Dumbledore,Vernon,6
Dumbledore,Vernon Dursley,4
Dumbledore,Violet,4
Dumbledore,Voldemort,366
Dumbledore,Zacharias Smith,12
Dumbledore,able,6
Dumbledore,ancient,12
Dumbledore,angry,16
Dumbledore,bald,12
Dumbledore,black,114
Dumbledore,bloody,4
Dumbledore,broom,4
Dumbledore,clever,6
Dumbledore,count,3
Dumbledore,day,115
Dumbledore,don,7
Dumbledore,face,152
Dumbledore,fallen,56
Dumbledore,fiery,12
Dumbledore,hall,8
Dumbledore,handsome,4
Dumbledore,hope,10
Dumbledore,magic,27
Dumbledore,mark,3
Dumbledore,miles,4
Dumbledore,rich,8
Dumbledore,rose,20
Dumbledore,rosier,8
Dumbledore,scarlet,3
Dumbledore,spindle,4
Dumbledore,stunned,44
Dumbledore,the,5407
Dumbledore,uncle,16
EILEEN PRINCE,face,8
EILEEN PRINCE,the,4
Eileen Prince,Harry,6
Eileen Prince,Hermione,12
Eileen Prince,Tobias Snape,12
Eileen Prince,the,12
Eldred Worple,Brothers,12
Eloise Midgen,Hermione,3
Eloise Midgen,the,8
Emmeline,Dumbledore,3
Emmeline,the,3
Emmeline Vance,Lord,3
Emmeline Vance,Sirius Black,3
Emmeline Vance,the,16
Eric Whalley,Dumbledore,3
Eric Whalley,face,8
Everard,McGonagall,8
Everard,Minerva,4
Evil,Hermione,12
FELIX,Harry,4
FELIX,The,4
FELIX,the,4
Fang,Dumbledore,4
Fang,Hagrid,72
Fang,Harry,24
Fang,Harry Potter,8
Fang,Hermione,3
Fang,THE,4
Fang,black,4
Fang,the,4
Fawkes,Dumbledore,76
Fawkes,Harry,8
Fawkes,the,24
Felix,Dumbledore,4
Felix,Flitwick,4
Felix,Ginny,8
Felix,Harry,11
Felix,Hermione,107
Felix,Lily,4
Felix,Peeves,6
Felix,Ron,7
Felix,Slughorn,3
Felix,The,3
Felix,dawn,7
Felix,day,3
Felix,face,8
Felix,forest,4
Felix,the,165
Fenrir,Dumbledore,9
Fenrir,Hermione,3
Fenrir,Snape,8
Fenrir,face,4
Fenrir,the,40
Fenrir Greyback,Dumbledore,6
Fenrir Greyback,Harry Potter,8
Fenrir Greyback,Hermione,16
Fenrir Greyback,Lupin,4
Fenrir Greyback,the,4
Fergus,face,3
Fergus,the,4
Filius,Minerva,3
Filius,Snape,3
Filius,the,23
Firenze,Dumbledore,12
Firenze,Hermione,10
Firenze,Luna,4
Firenze,Trelawney,8
Firenze,black,8
Firenze,forest,12
Firenze,handsome,12
Firenze,the,4
Fleur,Arthur,4
Fleur,Bill,218
Fleur,Celestina,8
Fleur,Fred,4
Fleur,George,12
Fleur,Ginny,16
Fleur,Harry,108
Fleur,Harry Potter,12
Fleur,Hermione,8
Fleur,Lupin,8
Fleur,McGonagall,8
Fleur,Mr. Weasley,8
Fleur,Remus,4
Fleur,Ron,16
Fleur,The,38
Fleur,hope,4
Fleur,the,5
Fleur Delacour,Gabrielle,4
Fleur Delacour,Harry,7
Flitwick,Dean,4
Flitwick,Dumbledore,8
Flitwick,Fergus,4
Flitwick,Harry,3
Flitwick,Hermione,51
Flitwick,Luna,8
Flitwick,Ron,4
Flitwick,Seamus,12
Flitwick,Slughorn,1
Flitwick,ice,3
Flitwick,the,73
Florean,Ginny,4
Florean,Mr. Weasley,3
Florean,The,3
Florean Fortescue,Igor,4
Florean Fortescue,Regulus,4
Florean Fortescue,Remus,4
Florean Fortescue,the,12
Forbidden,teddy,8
Forbidden,the,16
Forest,Harry,8
Forest,Neville,12
Forest,Ron,4
Fred,Apothecary,16
Fred,Bill,12
Fred,Charlie,8
Fred,Dumbledore,12
Fred,Fleur,32
Fred,George,44
Fred,Ginny,24
Fred,Harry,167
Fred,Harry Potter,183
Fred,Hermione,24
Fred,Katie,4
Fred,Michael,4
Fred,Mr. Weasley,20
Fred,Mungo,6
Fred,Percy,12
Fred,Romilda Vane,8
Fred,Ron,83
Fred,The,36
Fred,Tom,8
Fred,Zonko,4
Fred,able,12
Fred,angry,12
Fred,black,8
Fred,face,16
Fred,lady,4
Fred,magic,7
Fred,the,64
Gabrielle,Fleur Delacour,4
Gabrielle,Ginny,12
Gabrielle,Harry Potter,3
Gabrielle,the,4
Galatea,Voldemort,8
Galatea,the,4
Gawain Robards,Dolores,8
Gawain Robards,the,4
George,Dumbledore,4
George,Fred,54
George,Ginny,124
George,Hagrid,26
George,Harry,3
George,Hedwig,12
George,Hermione,98
George,Jimmy Peakes,4
George,Molly,2
George,Remus,8
George,Ron,3
George,able,6
George,bald,8
George,black,12
George,daisy,12
George,don,3
George,magenta,3
George,magic,3
George,stunned,8
George,the,255
Ginny,Bill,14
Ginny,Blaise,4
Ginny,Cadwallader,16
Ginny,Cho Chang,4
Ginny,Dean,15
Ginny,Dean Thomas,4
Ginny,Felix,8
Ginny,Fenrir,4
Ginny,Fleur,7
Ginny,Fred,25
Ginny,George,19
Ginny,Hagrid,11
Ginny,Harper,8
Ginny,Harry,65
Ginny,Harry Potter,7
Ginny,Hedwig,12
Ginny,Hermione,37
Ginny,Jimmy Peakes,12
Ginny,Katie,8
Ginny,LORD,8
Ginny,Lavender Brown,24
Ginny,Luna,36
Ginny,Luna Lovegood,4
Ginny,Michael,12
Ginny,Mr. Weasley,3
Ginny,Myrtle,4
Ginny,Percy Weasley,4
Ginny,Pigwidgeon,4
Ginny,Remus,16
Ginny,Ron,248
Ginny,Slughorn,48
Ginny,Snape,12
Ginny,The,14
Ginny,Trelawney,4
Ginny,Zabini,10
Ginny,Zacharias Smith,8
Ginny,Zonko,4
Ginny,angry,4
Ginny,day,72
Ginny,face,26
Ginny,lady,4
Ginny,stunned,12
Ginny,the,1426
Godric,Bill,4
Godric,Dumbledore,4
Godric,Harry,8
Godric,Ron,4
Godric,the,4
Goyle,Crabbe,68
Goyle,Gregory Goyle,16
Goyle,Harry,12
Goyle,Malfoy,3
Goyle,Slughorn,4
Goyle,Zabini,7
Goyle,fallen,4
Goyle,the,208
Grawp,Dumbledore,4
Grawp,Hagrid,34
Grawp,Harry,6
Grawp,Percy,12
Grawp,Ron,28
Grawp,black,3
Grawp,tall,6
Gregory Goyle,Harry,4
Gregory Goyle,the,20
Gringotts,Bill,4
Gringotts,Dirk Cresswell,6
Gringotts,Dumbledore,4
Gringotts,The,8
Gringotts,the,3
Gwenog,Slughorn,12
Gwenog Jones,Hermione,6
Gwenog Jones,Neville,12
Gwenog Jones,The,6
Gwenog Jones,able,8
Gwenog Jones,the,8
HAGRID,Harry,12
HARRY POTTER,The,8
HARRY POTTER,the,4
HERMIONE,Harry Potter,12
HORACE SLUGHORN,the,12
Hagrid,Aragog,6
Hagrid,Buckbeak,3
Hagrid,Dumbledore,160
Hagrid,Felix,28
Hagrid,Flitwick,31
Hagrid,George,12
Hagrid,Ginny,8
Hagrid,Harry,80
Hagrid,Harry Potter,15
Hagrid,Hermione,312
Hagrid,Horace,12
Hagrid,Horace Slughorn,3
Hagrid,Katie,12
Hagrid,Leanne,3
Hagrid,Mark,4
Hagrid,McGonagall,1
Hagrid,Peeves,12
Hagrid,Percy Weasley,4
Hagrid,Slughorn,18
Hagrid,THE,7
Hagrid,The,4
Hagrid,Voldemort,4
Hagrid,black,20
Hagrid,clever,6
Hagrid,don,20
Hagrid,face,4
Hagrid,fallen,8
Hagrid,forest,44
Hagrid,hall,4
Hagrid,handsome,4
Hagrid,stunned,14
Hagrid,the,1068
Hall,Dean,8
Hall,Dobby,12
Hall,Dumbledore,12
Hall,Flitwick,8
Hall,Ginny,8
Hall,Hagrid,20
Hall,Hermione,83
Hall,Luna,4
Hall,Nick,8
Hall,Percy Weasley,4
Hall,Ron,20
Hall,Snape,12
Hall,THE,8
Hall,Wilkie Twycross,4
Hall,bald,3
Hall,day,4
Hall,fallen,4
Hall,hall,15
Hall,mark,4
Hall,rose,4
Hall,the,166
Hannah,Hermione,4
Hannah,day,12
Harper,Malfoy,9
Harper,Zacharias,4
Harper,scarlet,3
Harper,the,76
Harry,Albus,20
Harry,Albus Dumbledore,8
Harry,Alecto,6
Harry,Amycus,36
Harry,Aragog,52
Harry,Armando,4
Harry,Arnold,6
Harry,Arthur,32
Harry,Bellatrix,19
Harry,Bellatrix Lestrange,16
Harry,Bertie Higgs,4
Harry,Bill,12
Harry,Black,12
Harry,Blaise Zabini,4
Harry,Bloody Baron,3
Harry,Bob Ogden,4
Harry,Borgin,71
Harry,Buckbeak,26
Harry,Budleigh,4
Harry,COLE,4
Harry,Cadwallader,16
Harry,Caractacus Burke,4
Harry,Cedric Diggory,4
Harry,Celestina,28
Harry,Celestina Warbeck,12
Harry,Cho Chang,4
Harry,Cole,16
Harry,Cormac,4
Harry,Cormac McLaggen,7
Harry,Crabbe,22
Harry,Crookshanks,8
Harry,Dean,54
Harry,Dean Thomas,32
Harry,Demelza Robins,22
Harry,Dobby,30
Harry,Dolores Umbridge,16
Harry,Don,27
Harry,Draco,6
Harry,Draco Malfoy,65
Harry,Dudley,24
Harry,Dumbledore,3379
Harry,Eileen Prince,28
Harry,Evil,3
Harry,Fang,47
Harry,Fawkes,27
Harry,Felix,61
Harry,Fenrir,8
Harry,Fenrir Greyback,3
Harry,Firenze,24
Harry,Fleur,30
Harry,Flitwick,15
Harry,Fred,18
Harry,Gabrielle,3
Harry,George,75
Harry,Ginny,363
Harry,Godric,3
Harry,Goyle,28
Harry,Grawp,76
Harry,Gwenog Jones,16
Harry,Hagrid,394
Harry,Hall,60
Harry,Harper,55
Harry,Harry Potter,1662
Harry,Hedwig,15
Harry,Hepzibah,57
Harry,Hepzibah Smith,8
Harry,Hermione,411
Harry,Hermione Granger,8
Harry,Hope,12
Harry,Horace,12
Harry,Horace Slughorn,28
Harry,Jack Sloper,3
Harry,James,3
Harry,James Potter,3
Harry,Jimmy,8
Harry,Jimmy Peakes,3
Harry,KREACHER,12
Harry,Katie,27
Harry,Katie Bell,22
Harry,Kingsley Shacklebolt,12
Harry,Kreacher,16
Harry,Lady,26
Harry,Lavender,82
Harry,Lavender Brown,3
Harry,Leanne,32
Harry,Lestrange,20
Harry,Libatius Borage,3
Harry,Lily,12
Harry,Lockhart,12
Harry,Lord,21
Harry,Lucius,4
Harry,Lucius Malfoy,32
Harry,Luna,144
Harry,Luna Lovegood,12
Harry,Lupin,283
Harry,MILES,8
Harry,Magic,171
Harry,Malfoy,420
Harry,Malkin,19
Harry,Marcus Belby,3
Harry,Marietta,6
Harry,Mark,92
Harry,Marvolo,19
Harry,McGonagall,35
Harry,Merlin,12
Harry,Merope,33
Harry,Merope Riddle,3
Harry,Michael,8
Harry,Molly,10
Harry,Montague,4
Harry,Morfin,51
Harry,Mr. Weasley,69
Harry,Mundungus,52
Harry,Mungo,7
Harry,Muriel,15
Harry,Myrtle,51
Harry,Nagini,8
Harry,Narcissa Malfoy,12
Harry,Neville,31
Harry,Neville Longbottom,12
Harry,Nick,10
Harry,Nott,12
Harry,Nymphadora,15
Harry,Pansy,28
Harry,Parkinson,4
Harry,Parvati,10
Harry,Parvati Patil,3
Harry,Peeves,12
Harry,Percy,68
Harry,Petunia,15
Harry,Phineas,3
Harry,Pumpkin,4
Harry,Quirrell,8
Harry,Remus Lupin,16
Harry,Romilda,9
Harry,Romilda Vane,7
Harry,Ron,4486
Harry,Rosalind,3
Harry,Rosmerta,16
Harry,Rufus,16
Harry,Rufus Scrimgeour,6
Harry,Rupert,4
Harry,Sanguini,3
Harry,Seamus,8
Harry,Seamus Finnigan,4
Harry,Severus,99
Harry,Severus Snape,4
Harry,Sirius,93
Harry,Sirius Black,6
Harry,Slughorn,1579
Harry,Snape,636
Harry,Stanley Shunpike,12
Harry,Sybill,6
Harry,THE,31
Harry,The,226
Harry,Tobias Snape,4
Harry,Tom,10
Harry,Tom Riddle,9
Harry,Trelawney,108
Harry,Trevor,16
Harry,Umbridge,28
Harry,Uncle,40
Harry,Urquhart,4
Harry,VOLDEMORT,3
Harry,Vaisey,12
Harry,Verity,4
Harry,Vernon,39
Harry,Viktor Krum,20
Harry,Voldemort,732
Harry,Wilkie Twycross,4
Harry,Zabini,14
Harry,Zacharias,24
Harry,able,28
Harry,ancient,12
Harry,angry,31
Harry,ball,14
Harry,bean,36
Harry,black,178
Harry,bloody,8
Harry,broom,6
Harry,butterbeer,10
Harry,clever,43
Harry,day,23
Harry,don,17
Harry,doxy,12
Harry,face,301
Harry,fallen,36
Harry,fluffy,3
Harry,forbidden,4
Harry,gloomy,4
Harry,glossy,12
Harry,grim,7
Harry,group,48
Harry,hall,34
Harry,handsome,6
Harry,hope,103
Harry,ice,4
Harry,lord,6
Harry,magenta,12
Harry,magic,33
Harry,mark,6
Harry,miles,8
Harry,nelson,4
Harry,newspaper,6
Harry,portly,12
Harry,rich,24
Harry,rose,66
Harry,scarlet,15
Harry,stunned,12
Harry,tall,18
Harry,the,3073
Harry,trolley,8
Harry,uncle,16
Harry,unctuous,8
Harry,violet,8
Harry Potter,Albus,4
Harry Potter,Albus Dumbledore,8
Harry Potter,Amelia Bones,12
Harry Potter,Amy,8
Harry Potter,Ancient,9
Harry Potter,Aragog,32
Harry Potter,Argus Filch,8
Harry Potter,Arthur,16
Harry Potter,Bella,8
Harry Potter,Bellatrix,24
Harry Potter,Bill,12
Harry Potter,Black,12
Harry Potter,Celestina,4
Harry Potter,Charlie,8
Harry Potter,Cho,8
Harry Potter,Cole,11
Harry Potter,Cormac,4
Harry Potter,Crookshanks,8
Harry Potter,Dean,3
Harry Potter,Dean Thomas,12
Harry Potter,Dobby,10
Harry Potter,Dolores Umbridge,4
Harry Potter,Dudley,4
Harry Potter,Dumbledore,612
Harry Potter,FELIX,12
Harry Potter,Felix,7
Harry Potter,Filius,4
Harry Potter,Firenze,3
Harry Potter,Fleur,56
Harry Potter,Flitwick,8
Harry Potter,Gabrielle,4
Harry Potter,George,19
Harry Potter,Ginny,68
Harry Potter,Goyle,4
Harry Potter,Grawp,4
Harry Potter,HAGRID,8
Harry Potter,HARRY POTTER,8
Harry Potter,Hagrid,59
Harry Potter,Hall,24
Harry Potter,Harper,4
Harry Potter,Harry,1604
Harry Potter,Hedwig,8
Harry Potter,Hepzibah,32
Harry Potter,Hepzibah Smith,8
Harry Potter,Hermione,22
Harry Potter,Hermione Granger,4
Harry Potter,Horace,12
Harry Potter,Horace Slughorn,16
Harry Potter,James Potter,6
Harry Potter,Katie,48
Harry Potter,Katie Bell,12
Harry Potter,Kreacher,13
Harry Potter,Lady,11
Harry Potter,Lavender Brown,4
Harry Potter,Leanne,8
Harry Potter,Lily,4
Harry Potter,Loony,28
Harry Potter,Lucius,12
Harry Potter,Lucius Malfoy,8
Harry Potter,Luna,8
Harry Potter,Luna Lovegood,20
Harry Potter,Lupin,32
Harry Potter,Magic,36
Harry Potter,Malfoy,18
Harry Potter,Mark,36
Harry Potter,Marvolo,7
Harry Potter,McGonagall,67
Harry Potter,Merlin,4
Harry Potter,Miss Granger,22
Harry Potter,Molly,31
Harry Potter,Montague,4
Harry Potter,Morfin,15
Harry Potter,Mr. Longbottom,8
Harry Potter,Mr. Weasley,24
Harry Potter,Mundungus,4
Harry Potter,Mungo,28
Harry Potter,Myrtle,12
Harry Potter,Narcissa,24
Harry Potter,Narcissa Malfoy,3
Harry Potter,Neville,35
Harry Potter,Nymphadora,8
