source,target,value
ALBUS,the,10
ALBUS DUMBLEDORE,Albus,3
ALBUS DUMBLEDORE,Elphias Doge,8
ALBUS DUMBLEDORE,Harry Potter,5
ALBUS DUMBLEDORE,Rita Skeeter,8
ALBUS DUMBLEDORE,face,4
ALBUS DUMBLEDORE,the,16
ARIANA,DUMBLEDORE,8
ARIANA,Rita Skeeter,3
ARTHUR WEASLEY,the,8
Aberforth,Albus,15
Aberforth,Ariana,39
Aberforth,Ariana Dumbledore,8
Aberforth,Bathilda,3
Aberforth,Bellatrix,3
Aberforth,Dumbledore,3
Aberforth,Enid Smeek,4
Aberforth,Fred,6
Aberforth,Ginny,3
Aberforth,Godric,3
Aberforth,Harry,31
Aberforth,Harry Potter,6
Aberforth,Hermione,54
Aberforth,Lee Jordan,3
Aberforth,Narcissa Malfoy,8
Aberforth,Remus,3
Aberforth,Ron,4
Aberforth,The,9
Aberforth,Voldemort,14
Aberforth,able,9
Aberforth,clever,6
Aberforth,count,3
Aberforth,day,3
Aberforth,face,24
Aberforth,group,6
Aberforth,hope,9
Aberforth,magic,9
Aberforth,tall,6
Aberforth,the,356
Aberforth Dumbledore,the,12
Adalbert Waffling,Bathilda,12
Alastor Moody,iris,4
Alastor Moody,the,8
Albert,Dirk Cresswell,4
Albert,Harry,6
Albert,Harry Potter,4
Albert,Hermione,24
Albert,Mafalda,4
Albert,hall,4
Albert,the,8
Albus,Aberforth,192
Albus,Ariana,26
Albus,Bathilda,6
Albus,Brian,6
Albus,Dumbledore,12
Albus,Elphias,4
Albus,Gellert,3
Albus,Ginny,22
Albus,Godric,3
Albus,Harry,3
Albus,Harry Potter,6
Albus,Hermione,34
Albus,James,11
Albus,Lily,9
Albus,Muriel,6
Albus,Rita Skeeter,3
Albus,Ron,3
Albus,Rose,16
Albus,The,18
Albus,Voldemort,8
Albus,brothers,3
Albus,day,8
Albus,group,3
Albus,hope,3
Albus,mark,6
Albus,rose,3
Albus,scarlet,9
Albus,the,261
Albus,trolley,8
Albus Dumbledore,Aberforth,4
Albus Dumbledore,Ariana,4
Albus Dumbledore,Godric,3
Albus Dumbledore,Harry,9
Albus Dumbledore,Hermione,3
Albus Dumbledore,Rita,4
Albus Dumbledore,Ron,8
Albus Dumbledore,THE,4
Albus Dumbledore,day,20
Albus Dumbledore,face,8
Albus Dumbledore,the,224
Alderton,Arkie,4
Alderton,the,8
Alecto,Amycus,15
Alecto,Harry Potter,8
Alecto,Luna,11
Alecto,Mark,4
Alecto,McGonagall,12
Alecto,Stunned,3
Alecto,the,43
Alecto Carrow,Amycus,8
Alecto Carrow,The,12
Alecto Carrow,Voldemort,12
Alecto Carrow,the,4
Alfred Cattermole,The,3
Alfred Cattermole,the,6
Alicia Spinnet,the,12
Amycus,Alecto,19
Amycus,Bellatrix,3
Amycus,Carrow,4
Amycus,Flitwick,7
Amycus,Goyle,4
Amycus,Harry,4
Amycus,Harry Potter,8
Amycus,Lord,3
Amycus,Luna,3
Amycus,Mark,8
Amycus,McGonagall,6
Amycus,Minerva,4
Amycus,Ron,4
Amycus,Snape,4
Amycus,The,4
Amycus,ancient,8
Amycus,face,12
Amycus,rose,6
Amycus,the,15
Ancient,the,12
Andromeda,day,12
Angelina Johnson,Oliver Wood,12
Angry,Harry,4
Angry,Harry Potter,8
Anthony Goldstein,Harry,4
Anthony Goldstein,Michael Corner,8
Antioch,Harry Potter,3
Antioch,brothers,6
Apolline,lady,4
Apolline,the,8
Aragog,Ron,8
Aragog,The,12
Aragog,the,16
Arcturus,Regulus,12
Arcturus Black,Percy Weasley,12
Arcus,Livius,3
Arcus,The,4
Arcus,the,3
Ariana,Albus,26
Ariana,Bathilda,40
Ariana,Bathilda Bagshot,4
Ariana,Chief,4
Ariana,Dumbledore,48
Ariana,Harry,63
Ariana,Harry Potter,24
Ariana,Hermione,7
Ariana,Mungo,4
Ariana,Muriel,87
Ariana,Neville,8
Ariana,Rita,4
Ariana,THE,4
Ariana,The,20
Ariana,black,8
Ariana,brothers,16
Ariana,day,4
Ariana,group,8
Ariana,magic,24
Ariana,mark,12
Ariana,newspaper,8
Ariana,the,72
Ariana Dumbledore,Albus,8
Ariana Dumbledore,Dumbledore,6
Ariana Dumbledore,Harry Potter,4
Ariana Dumbledore,the,4
Arkie,Umbridge,8
Arkie,the,4
Armando Dippet,Dumbledore,12
Arthur,Fleur,4
Arthur,Hagrid,12
Arthur,Harry,37
Arthur,Hedwig,4
Arthur,Lee Jordan,4
Arthur,Lupin,8
Arthur,McGonagall,16
Arthur,Molly,4
Arthur,Mr. Weasley,19
Arthur,Ron,12
Arthur,Runcorn,12
Arthur,The,12
Arthur,bald,4
Arthur,the,33
Arthur Weasley,Harry,16
Arthur Weasley,Harry Potter,4
Arthur Weasley,Lucius,8
Arthur Weasley,Mr. Weasley,4
Arthur Weasley,Vernon,4
Arthur Weasley,Vernon Dursley,4
Arthur Weasley,black,4
Arthur Weasley,the,4
Avery,Hall,3
Avery,Mary,3
Avery,Snape,3
Avery,evil,12
Avery,the,11
BANE,Hagrid,4
BANE,The,8
BATHILDA,Harry,4
BATHILDA,Hermione,8
BROTHERS,THE,12
Babbitty Rabbitty,Hermione,6
Babbitty Rabbitty,the,12
Ball,Lord,3
Ball,hall,6
Bane,the,12
Barnabas Deverill,Egbert,4
Barnabas Deverill,Loxias,8
Barnabus Finkley,Harry Potter,12
Barny,Harry,9
Barny,Hermione,6
Barny,Luna,2
Barny,Muriel,8
Barny,The,8
Barny,Xenophilius,4
Barny,the,8
Barry,Dumbledore,8
Barry,Percival,4
Barry,The,4
Barry,the,20
Bathilda,Albus,8
Bathilda,Albus Dumbledore,20
Bathilda,Ariana,10
Bathilda,Bathilda Bagshot,15
Bathilda,Dumbledore,88
Bathilda,Gellert,16
Bathilda,Godric,3
Bathilda,Harry,66
Bathilda,Harry Potter,12
Bathilda,Hermione,13
Bathilda,James,16
Bathilda,Magic,4
Bathilda,Muriel,15
Bathilda,Rita,8
Bathilda,Rita Skeeter,10
Bathilda,angry,4
Bathilda,black,8
Bathilda,day,8
Bathilda,hall,8
Bathilda,the,217
Bathilda Bagshot,Ariana,3
Bathilda Bagshot,Dumbledore,6
Bathilda Bagshot,Godric,66
Bathilda Bagshot,Harry,10
Bathilda Bagshot,Harry Potter,4
Bathilda Bagshot,Hermione,24
Bathilda Bagshot,Magic,8
Bathilda Bagshot,Muriel,4
Bathilda Bagshot,The,6
Bathilda Bagshot,the,18
Beedle,Babbitty Rabbitty,4
Beedle,Dumbledore,4
Beedle,Harry,4
Beedle,Harry Potter,8
Beedle,Luna,4
Beedle,Ron,12
Beedle,The,8
Beedle,Xenophilius,4
Beedle,the,24
Beedle the Bard,Hermione,6
Beedle the Bard,the,120
Bella,Bellatrix,3
Bella,Lucius,11
Bella,Regulus,8
Bella,Voldemort,4
Bella,the,19
Bellatrix,Aberforth,4
Bellatrix,Bella,12
Bellatrix,Bogrod,8
Bellatrix,Dean,4
Bellatrix,Dobby,28
Bellatrix,Draco,3
Bellatrix,Dumbledore,4
Bellatrix,Gringotts,8
Bellatrix,Griphook,6
Bellatrix,Hagrid,24
Bellatrix,Harry,11
Bellatrix,Harry Potter,2
Bellatrix,Hermione,127
Bellatrix,Kingsley,8
Bellatrix,Lord,7
Bellatrix,Lucius,19
Bellatrix,Lucius Malfoy,4
Bellatrix,Lupin,4
Bellatrix,Malfoy,8
Bellatrix,Nagini,8
Bellatrix,Narcissa,44
Bellatrix,Regulus,4
Bellatrix,Remus,12
Bellatrix,Rodolphus,3
Bellatrix,Ron,43
Bellatrix,THE,12
Bellatrix,The,4
Bellatrix,Travers,12
Bellatrix,Voldemort,44
Bellatrix,black,16
Bellatrix,face,12
Bellatrix,fallen,16
Bellatrix,handsome,12
Bellatrix,the,385
Bellatrix Lestrange,Bellatrix,3
Bellatrix Lestrange,The,3
Bellatrix Lestrange,Travers,4
Bellatrix Lestrange,face,8
Bellatrix Lestrange,the,31
Bernie,Bletchley,4
Bernie,Harry,4
Bernie,Ron,4
Betty,Harry Potter,3
Betty,The,4
Betty,the,4
Betty Braithwaite,Albus Dumbledore,3
Betty Braithwaite,Dumbledore,3
Betty Braithwaite,The,3
Bilius,Grim,8
Bilius,Harry,8
Bilius,Percival,4
Bilius,Uncle,4
Bill,Andromeda,4
Bill,Bellatrix,6
Bill,Dean,12
Bill,Dirk,4
Bill,Dobby,3
Bill,Dumbledore,8
Bill,Fenrir Greyback,3
Bill,Fleur,21
Bill,Fred,11
Bill,George,36
Bill,Ginny,20
Bill,Gringotts,12
Bill,Griphook,4
Bill,Hagrid,8
Bill,Harry,557
Bill,Harry Potter,4
Bill,Hermione,28
Bill,Kingsley,23
Bill,Luna,12
Bill,Lupin,64
Bill,Magic,16
Bill,Mr. Weasley,36
Bill,Mundungus,7
Bill,Muriel,12
Bill,Percy,16
Bill,Remus Lupin,8
Bill,Ron,94
Bill,Ted,4
Bill,The,27
Bill,Voldemort,8
Bill,Xenophilius,11
Bill,able,4
Bill,bloody,8
Bill,face,4
Bill,fallen,4
Bill,hall,8
Bill,hope,7
Bill,magic,12
Bill,rose,4
Bill,the,131
Black,Forest,4
Black,Harry,52
Black,Hermione,6
Black,Kreacher,3
Black,Lord,9
Black,Phineas,6
Black,Ron,4
Black,The,24
Black,Voldemort,4
Black,able,8
Black,clever,8
Black,face,12
Black,the,36
Bletchley,Arthur,3
Bletchley,Ron,6
Bloody Baron,Lady,12
Bogrod,Harry,3
Bogrod,Hermione,68
Bogrod,Travers,3
Bogrod,heady,8
Bogrod,the,76
Borgin,Harry,3
Borgin,Harry Potter,8
Borgin,Hermione,3
Borgin,Voldemort,4
Borgin,the,27
Bowman Wright,Catchpole,8
Bowman Wright,Godric,4
Brian,Dumbledore,4
Brian,Hagrid,4
Brian,hope,4
Brothers,The,32
Brothers,the,4
Buckbeak,HARRY,4
Buckbeak,Hagrid,4
Buckbeak,Hall,4
CEDRIC DIGGORY,the,12
Cadmus,Ignotus,8
Cadmus,The,4
Cadogan,the,12
Carrow,Flitwick,4
Carrow,Harry,16
Carrow,Harry Potter,3
Carrow,McGonagall,12
Carrow,Neville,4
Carrow,The,4
Carrow,able,3
Carrow,the,12
Catchpole,Godric,8
Catchpole,Harry Potter,4
Catchpole,Luna,4
Catchpole,Ron,4
Catchpole,The,4
Catchpole,the,12
Cedric,Harry,3
Cedric,Hermione,3
Cedric,the,16
Celestina Warbeck,Fleur,3
Celestina Warbeck,Hermione,3
Celestina Warbeck,the,3
Charity,Malfoy,8
Charity,face,4
Charity,magic,4
Charity,the,12
Charity Burbage,Voldemort,8
Charity Burbage,the,28
Charlie,Bill,12
Charlie,Dumbledore,4
Charlie,Fleur,16
Charlie,Hagrid,4
Charlie,Harry,28
Charlie,Harry Potter,8
Charlie,Hermione,16
Charlie,Norberta,4
Charlie,Ron,8
Charlie,The,12
Charlie,the,1
Charlie,uncle,8
Chief,Dumbledore,12
Chief,Hermione,8
Chief,Ron,4
Chief,the,12
Cho,Ginny,3
Cho,Harry,22
Cho,Neville,3
Cho,Ron,8
Cho,group,3
Cho,the,13
Cho Chang,Harry,8
Cho Chang,Lee Jordan,4
Colin,the,12
Colin Creevey,Crabbe,8
Colin Creevey,Goyle,4
Colin Creevey,Hall,12
Crabbe,Alecto,6
Crabbe,Draco,3
Crabbe,George,4
Crabbe,Goyle,43
Crabbe,Hall,3
Crabbe,Harry,3
Crabbe,Hermione,92
Crabbe,Malfoy,15
Crabbe,Ron,23
Crabbe,Voldemort,8
Crabbe,broom,4
Crabbe,fiery,4
Crabbe,the,76
Cresswell,Dean Thomas,12
Cresswell,Ted,4
Cresswell,The,8
Crookshanks,Harry,4
Crookshanks,The,20
Crookshanks,the,12
DOBBY,The,6
DOBBY,the,16
DOLORES UMBRIDGE,The,12
DUMBLEDORE,Harry,8
DUMBLEDORE,Rita Skeeter,3
DUMBLEDORE,The,4
DUMBLEDORE,face,6
DUMBLEDORE,the,12
Dawn,Dobby,8
Dawn,Ron,4
Dawn,the,12
Day,The,3
Day,bald,6
Dean,Bellatrix,8
Dean,Dirk,8
Dean,Dobby,44
Dean,Draco Malfoy,8
Dean,Dumbledore,8
Dean,Fleur,3
Dean,Forest,12
Dean,Ginny,16
Dean,Gornuk,12
Dean,Griphook,6
Dean,Harry,43
Dean,Harry Potter,24
Dean,Luna,93
Dean,Muriel,4
Dean,Neville,4
Dean,Parvati,12
Dean,Peeves,4
Dean,Perkins,4
Dean,Phineas,4
Dean,Ron,4
Dean,Seamus,12
Dean,Severus Snape,4
Dean,Ted,3
Dean,hall,4
Dean,the,104
Dean Thomas,Dean,6
Dean Thomas,Ron,16
Dedalus,Harry,4
Dedalus,Harry Potter,4
Dedalus,Hestia,4
Dedalus,Pius Thicknesse,12
Dedalus,THE,4
Dedalus,The,3
Dedalus,Vernon,3
Dedalus,Vernon Dursley,12
Dedalus,day,8
Dedalus,hall,12
Dedalus,magic,3
Dedalus,miles,4
Dedalus,scarlet,8
Dedalus,the,56
Dedalus Diggle,Harry,12
Dedalus Diggle,Uncle,8
Dexter,Dilys Derwent,3
Dexter,Harry,3
Dexter,the,4
Dilys Derwent,Harry Potter,4
Dilys Derwent,Phineas,4
Dilys Derwent,Voldemort,4
Dirk,Bathilda Bagshot,12
Dirk,Dean,26
Dirk,Griphook,3
Dirk,Hermione,8
Dirk,Stunned,6
Dirk,Ted,9
Dirk,the,120
Dirk Cresswell,Albert,7
Dirk Cresswell,Harry,4
Dirk Cresswell,Hermione,4
Dirk Cresswell,Ron,4
Dirk Cresswell,Ted,6
Dirk Cresswell,the,27
Dobby,Albus Dumbledore,4
Dobby,Bellatrix,4
Dobby,Bill,3
Dobby,Dawn,3
Dobby,Dean,11
Dobby,Dumbledore,52
Dobby,Fleur,3
Dobby,Griphook,18
Dobby,Harry,22
Dobby,Harry Potter,36
Dobby,Lucius Malfoy,4
Dobby,Luna,40
Dobby,Narcissa,20
Dobby,Ron,16
Dobby,The,3
Dobby,ball,4
Dobby,hope,8
Dobby,magic,3
Dobby,rose,3
Dobby,the,175
Dolores,Harry,4
Dolores,Ron,4
Dolores,Umbridge,16
Dolores Umbridge,Harry,8
Dolores Umbridge,the,16
Dora,Fleur,16
Dora,Harry,3
Dora,Hermione,3
Dora,Ted,6
Dora,black,4
Dora,the,22
Draco,Arthur Weasley,4
Draco,Bellatrix,12
Draco,Charity,4
Draco,Dobby,3
Draco,Dumbledore,12
Draco,Fleur,12
Draco,Harry,88
Draco,Harry Potter,115
Draco,Lord,8
Draco,Lucius,16
Draco,Lucius Malfoy,28
Draco,Malfoy,24
Draco,Malkin,8
Draco,Nagini,4
Draco,Narcissa,12
Draco,Rosie,4
Draco,Snape,20
Draco,The,62
Draco,Travers,4
Draco,Voldemort,20
Draco,black,4
Draco,face,44
Draco,the,27
Draco Malfoy,Harry,10
Draco Malfoy,Harry Potter,4
Draco Malfoy,Voldemort,4
Draco Malfoy,the,63
Dragomir,Hermione,3
Dragomir,Travers,6
Dragomir,the,12
Dragomir Gorgovitch,Ron,4
Dragomir Gorgovitch,the,8
Dudley,Godric,3
Dudley,Harry,95
Dudley,Hedwig,4
Dudley,Hestia,20
Dudley,Petunia,28
Dudley,Ron,4
Dudley,Scabior,3
Dudley,The,20
Dudley,Uncle,88
Dudley,Vernon,10
Dudley,face,8
Dudley,the,128
Dudley,uncle,16
Dumbledore,ALBUS DUMBLEDORE,8
Dumbledore,Aberforth,32
Dumbledore,Albus,48
Dumbledore,Albus Dumbledore,92
Dumbledore,Ariana,12
Dumbledore,Arthur,4
Dumbledore,Bathilda,20
Dumbledore,Bathilda Bagshot,4
Dumbledore,Beedle the Bard,44
Dumbledore,Bellatrix Lestrange,4
Dumbledore,Bill,3
Dumbledore,Dudley,8
Dumbledore,Elphias,12
Dumbledore,Flitwick,24
Dumbledore,Forbidden,4
Dumbledore,Fred,3
Dumbledore,Gellert Grindelwald,20
Dumbledore,George,3
Dumbledore,Ginny,48
Dumbledore,Godric,6
Dumbledore,Hall,4
Dumbledore,Harry,188
Dumbledore,Harry Potter,51
Dumbledore,Hedwig,8
Dumbledore,Hermione,43
Dumbledore,Ignotus,16
Dumbledore,Igor Karkaroff,8
Dumbledore,James,60
Dumbledore,Kingsley,2
Dumbledore,Lily,23
Dumbledore,Lord,3
Dumbledore,Lucius,8
Dumbledore,Luna,20
Dumbledore,Lupin,44
Dumbledore,Magic,24
Dumbledore,Mark,4
Dumbledore,Miss Granger,16
Dumbledore,Mr. Potter,8
Dumbledore,Mundungus,4
Dumbledore,Muriel,30
Dumbledore,Nagini,4
Dumbledore,Neville,6
Dumbledore,Nicolas,4
Dumbledore,Peeves,12
Dumbledore,Percival,4
Dumbledore,Petunia,8
Dumbledore,Phineas,68
Dumbledore,Quirrell,4
Dumbledore,Remus,4
Dumbledore,Rita,36
Dumbledore,Roger,4
Dumbledore,Ron,319
Dumbledore,Severus,28
Dumbledore,Severus Snape,8
Dumbledore,Sirius,32
Dumbledore,Slughorn,12
Dumbledore,Snape,296
Dumbledore,THE,4
Dumbledore,Tall,8
Dumbledore,The,38
Dumbledore,Trelawney,4
Dumbledore,Voldemort,165
Dumbledore,Xenophilius,16
Dumbledore,Zacharias Smith,12
Dumbledore,able,8
Dumbledore,angry,24
Dumbledore,ball,8
Dumbledore,day,16
Dumbledore,evil,4
Dumbledore,face,20
Dumbledore,fallen,20
Dumbledore,glossy,4
Dumbledore,holly,8
Dumbledore,lady,8
Dumbledore,mercy,4
Dumbledore,nick,4
Dumbledore,rose,21
Dumbledore,the,2789
Dumbledore,uncle,8
Egbert,Harry,4
Egbert,Hereward,4
Egbert,Loxias,4
Elizabeth,Reginald Cattermole,4
Elizabeth,the,8
Ellie,Maisie,4
Ellie,The,4
Ellie,Umbridge,4
Elphias,Albus,4
Elphias,Ariana,12
Elphias,Dumbledore,3
Elphias,Harry,16
Elphias,Muriel,9
Elphias,The,15
Elphias,angry,8
Elphias,the,28
Elphias Doge,ALBUS DUMBLEDORE,4
Elphias Doge,Albus Dumbledore,4
Elphias Doge,Dumbledore,8
Elphias Doge,Harry,20
Elphias Doge,Harry Potter,8
Elphias Doge,the,12
Elphias Doge,uncle,4
Emeric the Evil,Godelot,8
Emeric the Evil,Xenophilius,4
Enid,Aberforth,12
Enid Smeek,Ariana,3
Enid Smeek,Ivor Dillonsby,6
Evil,Avery,8
Evil,Snape,4
FALLEN,Harry,12
FOREST,Godric,3
FOREST,THE,3
FOREST,rose,3
Fabian,the,12
Fabian Prewett,Harry,4
Fabian Prewett,the,4
Face,the,12
Fang,Hagrid,20
Fang,Harry,36
Fang,Hermione,4
Fang,forest,11
Fawkes,Dumbledore,12
Fawkes,Snape,3
Fawkes,the,6
Fenrir,the,24
Fenrir Greyback,Gabrielle,12
Fenrir Greyback,Harry Potter,3
Fenrir Greyback,Hermione,4
Fenrir Greyback,Kingsley,4
Fenrir Greyback,Lavender,12
Fenrir Greyback,Narcissa Malfoy,4
Fenrir Greyback,the,6
Filius,the,11
Firenze,Hall,4
Firenze,Kingsley,4
Firenze,Luna,8
Firenze,McGonagall,8
Firenze,The,4
Firenze,group,4
Firenze,the,4
Fleur,Arthur,8
Fleur,Bill,504
Fleur,Celestina Warbeck,4
Fleur,Dora,4
Fleur,Dumbledore,3
Fleur,Ginny,4
Fleur,Griphook,6
Fleur,Harry,147
Fleur,Harry Potter,31
Fleur,Hermione,16
Fleur,Luna,8
Fleur,Lupin,32
Fleur,Mr. Weasley,8
Fleur,Mundungus,3
Fleur,Muriel,8
Fleur,Odo,3
Fleur,Percy,4
Fleur,Remus Lupin,4
Fleur,Roger,4
Fleur,Ron,43
Fleur,The,157
Fleur,Xenophilius,4
Fleur,black,4
Fleur,fiery,3
Fleur,the,36
Fleur Delacour,Roger Davies,12
Flitwick,Cho,8
Flitwick,Dumbledore,39
Flitwick,Harry,6
Flitwick,Harry Potter,5
Flitwick,Helena Ravenclaw,3
Flitwick,Hermione,8
Flitwick,Kingsley,12
Flitwick,Luna,48
Flitwick,McGonagall,9
Flitwick,Neville,4
Flitwick,Pomona,4
Flitwick,Remus,4
Flitwick,hall,8
Flitwick,the,66
Forbidden,Black,4
Forbidden,Forest,52
Forbidden,Harry Potter,7
Forbidden,the,48
Forest,Forbidden,4
Forest,Harry,24
Forest,Harry Potter,24
Forest,Severus,4
Forest,Snape,24
Forest,The,11
Forest,face,15
Forest,the,32
Fred,Arthur,8
Fred,Barny,4
Fred,Bill,12
Fred,Charlie,20
Fred,Chief,12
Fred,Dudley,4
Fred,Fleur,92
Fred,Forbidden,8
Fred,George,55
Fred,Ginny,4
Fred,Grim,4
Fred,Harry,232
Fred,Harry Potter,237
Fred,Hermione,4
Fred,Lavender,8
Fred,Lee Jordan,12
Fred,Lupin,8
Fred,McGonagall,8
Fred,Mr. Weasley,8
Fred,Muriel,4
Fred,Percy,32
Fred,Ron,32
Fred,Severus Snape,4
Fred,The,64
Fred,dawn,12
Fred,face,24
Fred,fallen,4
Fred,magic,12
Fred,the,32
Fred,wee,4
Fred Weasley,Harry,4
Fred Weasley,THE,4
GODRIC,Ron,9
GRINGOTTS,Hermione,8
GRINGOTTS,the,4
Gabrielle,Dumbledore,4
Gabrielle,Ginny,8
Gabrielle,Harry,4
Gabrielle,Hermione,20
Gabrielle,Mr. Weasley,4
Gabrielle,Muriel,12
Gabrielle,The,4
Gabrielle,the,16
Gellert,Albus,8
Gellert,Albus Dumbledore,20
Gellert,Ariana Dumbledore,4
Gellert,Harry Potter,4
Gellert,THE,8
Gellert,day,12
Gellert Grindelwald,Albus Dumbledore,12
Gellert Grindelwald,Bathilda Bagshot,12
Gellert Grindelwald,George,4
Gellert Grindelwald,Lily,4
Gellert Grindelwald,handsome,4
Gellert Grindelwald,the,52
George,Aberforth,8
George,Bill,3
George,Catchpole,4
George,Dumbledore,8
George,Flitwick,8
George,Fred,41
George,Gabrielle,8
George,Ginny,59
George,Hagrid,47
George,Harry,3
George,Hermione,97
George,Kingsley,8
George,Lee,4
George,Lily,4
George,Luna,8
George,Lupin,16
George,Mundungus,47
George,Muriel,24
George,Percy,6
George,Perkins,12
George,Remus,12
George,Snape,4
George,able,3
George,bald,9
George,the,324
George Weasley,Snape,12
Ginny,Aberforth,8
Ginny,Albus,32
Ginny,Bill,4
Ginny,Fleur,8
Ginny,Fred,4
Ginny,Gabrielle,4
Ginny,George,20
Ginny,Gwenog Jones,3
Ginny,Hagrid,16
Ginny,Hall,4
Ginny,Harry,51
Ginny,Harry Potter,7
Ginny,Hermione,7
Ginny,James,40
Ginny,Lily,16
Ginny,Luna,138
Ginny,Lupin,12
Ginny,Phineas,4
Ginny,Remus,16
Ginny,Ron,72
Ginny,Rose,12
Ginny,Scorpius,8
Ginny,Snape,15
Ginny,Victoire,4
Ginny,Voldemort,20
Ginny,Xenophilius,4
Ginny,angry,9
Ginny,day,24
Ginny,face,12
Ginny,the,691
Gloomy,the,12
Godelot,Xenophilius,4
Godelot,bloody,4
Godelot,the,4
Godric,Ariana,4
Godric,Ariana Dumbledore,4
Godric,Bathilda,36
Godric,Dumbledore,104
Godric,Enid,8
Godric,Gellert Grindelwald,4
Godric,Harry,72
Godric,Harry Potter,4
Godric,Hermione,79
Godric,Ignotus Peverell,8
Godric,Ivor Dillonsby,4
Godric,Muriel,40
Godric,Ron,4
Godric,Sirius,4
Godric,The,27
Godric,Viktor,4
Godric,Voldemort,16
Godric,brothers,8
Godric,butterbeer,4
Godric,clever,8
Godric,day,4
Godric,face,4
Godric,mark,12
Godric,the,111
Godric Gryffindor,Bathilda Bagshot,4
Godric Gryffindor,Bowman Wright,12
Godric Gryffindor,Dumbledore,9
Godric Gryffindor,Godric,16
Godric Gryffindor,Harry,4
Godric Gryffindor,Hermione,12
Godric Gryffindor,Ragnuk,12
Godric Gryffindor,Ron,8
Godric Gryffindor,black,4
Godric Gryffindor,the,12
Gornuk,Cresswell,4
Gornuk,Dean,4
Gornuk,Dirk,40
Gornuk,Gringotts,4
Gornuk,Hermione,16
Gornuk,the,20
Goyle,Crabbe,36
Goyle,Fred,4
Goyle,Harry,4
Goyle,fallen,4
Goyle,fiery,8
Goyle,the,163
Grawp,Hagrid,8
Grawp,Harry,6
Grawp,Harry Potter,3
Grawp,Lupin,4
Grawp,Magic,4
Grawp,Petunia,8
Grawp,Ron,16
Grawp,The,6
Grawp,Vernon,3
Grawp,Voldemort,24
Grawp,hope,3
Grawp,the,16
Grim,George,3
Grim,Uncle,8
Gringotts,Bellatrix,15
Gringotts,Bill,26
Gringotts,Bogrod,3
Gringotts,Dean,3
Gringotts,Draco Malfoy,4
Gringotts,Godric,4
Gringotts,Griphook,9
Gringotts,HERMIONE,9
Gringotts,Hall,3
Gringotts,Harry,107
Gringotts,Harry Potter,12
Gringotts,Hermione,16
Gringotts,Neville,7
Gringotts,Ron,3
Gringotts,Snape,6
Gringotts,Ted,4
Gringotts,The,70
Gringotts,Travers,15
Gringotts,able,4
Gringotts,the,31
Griphook,Bellatrix,80
Griphook,Bellatrix Lestrange,4
Griphook,Bill,80
Griphook,Bogrod,80
Griphook,Dean,40
Griphook,Dirk,4
Griphook,Dobby,4
Griphook,Draco,4
Griphook,Dumbledore,4
Griphook,Gornuk,44
Griphook,Gringotts,8
Griphook,Harry,187
Griphook,Harry Potter,24
Griphook,Hermione,198
Griphook,Lord,4
Griphook,Lucius,4
Griphook,Luna,4
Griphook,Magic,4
Griphook,Malfoy,8
Griphook,Mr. Weasley,8
Griphook,Muriel,12
Griphook,Ron,44
Griphook,Scabior,12
Griphook,Ted,32
Griphook,The,99
Griphook,Tom Riddle,4
Griphook,Travers,8
Griphook,Voldemort,4
Griphook,ancient,4
Griphook,ball,8
Griphook,black,28
Griphook,bloody,4
Griphook,chambers,4
Griphook,dawn,8
Griphook,day,4
Griphook,face,4
Griphook,fallen,4
Griphook,hall,4
Griphook,heady,4
Griphook,hope,4
Griphook,magic,4
Griphook,rancorous,4
Griphook,tall,8
Griphook,the,208
Gwenog Jones,Ron,4
Gwenog Jones,The,4
Gwenog Jones,the,4
HAGRID,Hagrid,16
HAGRID,Harry,11
HAGRID,the,8
HARRY,Buckbeak,3
HARRY,Crabbe,3
HARRY,Hagrid,3
HARRY,Harry,4
HARRY,Hermione,35
HARRY,Voldemort,4
HARRY,fallen,8
HARRY,hall,4
HARRY,the,72
HEDWIG,Harry,4
HEDWIG,The,8
HERMIONE,Bellatrix,8
HERMIONE,Harry,28
HERMIONE,Harry Potter,12
HERMIONE,Ron,4
HERMIONE,The,8
HERMIONE,the,12
Hagrid,Aberforth,4
Hagrid,Cadogan,8
Hagrid,Charlie,6
Hagrid,Dumbledore,8
Hagrid,Face,8
Hagrid,Fang,2
Hagrid,Flitwick,8
Hagrid,Forbidden,12
Hagrid,George,44
Hagrid,Ginny,39
Hagrid,HARRY,32
Hagrid,Hall,12
Hagrid,Harry,67
Hagrid,Harry Potter,6
Hagrid,Hedwig,20
Hagrid,Hermione,188
Hagrid,James,8
Hagrid,Kingsley,19
Hagrid,Lee,16
Hagrid,Mr. Weasley,3
Hagrid,Mundungus,8
Hagrid,Nagini,12
Hagrid,Peeves,8
Hagrid,Regulus,12
Hagrid,Remus,4
Hagrid,Ron,6
Hagrid,Ted,3
Hagrid,The,16
Hagrid,Voldemort,56
Hagrid,broom,12
Hagrid,day,20
Hagrid,face,7
Hagrid,fallen,8
Hagrid,forest,44
Hagrid,hall,8
Hagrid,magic,3
Hagrid,rose,3
Hagrid,the,784
Hall,Dumbledore,28
Hall,Filius,11
Hall,Firenze,8
Hall,Flitwick,12
Hall,George,20
Hall,Hermione,56
Hall,Horace,4
Hall,James,8
Hall,Kingsley,8
Hall,Luna,12
Hall,Oliver Wood,12
Hall,Parkinson,8
