source,target,value
Aberforth,Dumbledore,8
Aberforth,Hagrid,2
African,Harry,4
African,Ron,4
African,group,4
Agatha Timms,Mr. Weasley,12
Aidan,Charlie,4
Aidan,Harry,4
Aidan,Harry Potter,8
Aidan,Mr. Weasley,4
Aidan,Quigley,4
Aidan Lynch,Connolly,6
Alastor,Dumbledore,9
Alastor,Hagrid,7
Alastor,Harry Potter,4
Alastor Moody,Dumbledore,27
Alastor Moody,Severus,12
Albus,Dumbledore,12
Albus,Hagrid,12
Albus,Harry,21
Albus,Harry Potter,6
Albus,Ron,11
Albus,Severus Snape,3
Albus,Snape,8
Albus,Voldemort,8
Albus Dumbledore,DUMBLEDORE,4
Albus Dumbledore,Dumbledore,16
Albus Dumbledore,Hall,4
Albus Dumbledore,Harry,36
Albus Dumbledore,Harry Potter,15
Albus Dumbledore,McGonagall,3
Albus Dumbledore,Pansy Parkinson,4
Albus Dumbledore,Ron,8
Albus Dumbledore,Snape,3
Albus Dumbledore,shifty,4
Ali,Mr. Weasley,1
Ali Bashir,Arthur,4
Ali Bashir,Mr. Weasley,4
Ali Bashir,Percy,6
Ali Bashir,Ron,3
Ali Bashir,hall,3
Alicia,Fred,6
Alicia,George,3
Alicia Spinnet,Angelina,8
Alicia Spinnet,ball,4
Amos,Amos Diggory,10
Amos,Arthur,8
Amos,Harry,16
Amos,Harry Potter,9
Amos,Hermione,12
Amos,Mark,13
Amos,Mr. Weasley,36
Amos,Rita Skeeter,6
Amos,Winky,12
Amos,angry,3
Amos,broom,6
Amos,clever,4
Amos,tall,8
Amos Diggory,Arthur,2
Amos Diggory,Cedric,9
Amos Diggory,Cedric Diggory,4
Amos Diggory,Harry,44
Amos Diggory,Hermione,8
Amos Diggory,Mark,11
Amos Diggory,Mr. Weasley,11
Amos Diggory,Ron,12
Angelina,Alicia,4
Angelina,Alicia Spinnet,3
Angelina,Fred,19
Angelina,Harry,3
Angelina,Harry Potter,24
Angelina,Hermione,18
Angelina,Katie Bell,8
Angelina,Ron,3
Angelina,Seamus,3
Angelina,ball,4
Angelina,black,4
Angelina,hope,12
Angelina,tall,4
Angry,Harry,10
Angry,Ron,6
Antonin Dolohov,Harry Potter,9
Apollyon Pringle,Amos Diggory,3
Apollyon Pringle,Bill,6
Arabella,Harry,4
Arabella,Sirius,8
Archie,Harry,7
Archie,Harry Potter,12
Archie,Hermione,9
Archie,Oliver Wood,3
Argus,Harry Potter,4
Argus,McGonagall,3
Arnold,Malfoy,6
Arnold,Rita Skeeter,3
Arnold,able,6
Arnold,aged,3
Arnold Peasegood,Gilbert Wimple,8
Arnold Peasegood,Magic,4
Arthur,Ali Bashir,3
Arthur,Amos,8
Arthur,Basil,3
Arthur,Bill,3
Arthur,Cornelius,6
Arthur,Forest,2
Arthur,Fred,6
Arthur,George,4
Arthur,Ginny,3
Arthur,Harry,19
Arthur,Harry Potter,33
Arthur,Lucius,6
Arthur,Magic,9
Arthur,Mark,3
Arthur,Merlin,6
Arthur,Molly,11
Arthur,Mr. Weasley,54
Arthur,Oblansk,4
Arthur,Pigwidgeon,3
Arthur,Roddy Pontner,3
Arthur,Ron,14
Arthur,black,6
Arthur,curt,4
Arthur,day,7
Arthur,face,3
Arthur,hope,8
Arthur,lord,4
Arthur,rich,9
Arthur,scarlet,4
Arthur,tall,3
Arthur Weasley,Dumbledore,2
Arthur Weasley,Ron,3
Arthur Weasley,able,3
Arthur Weasley,face,6
Augustus Rookwood,Travers,3
Avery,Crabbe,4
Avery,Nott,8
Avery,Rosier,4
Avery,Snape,8
Avery,Voldemort,6
BALL,Harry,4
BALL,Ron,8
Ball,Dobby,3
Ball,Flitwick,3
Ball,Harry,18
Ball,Lavender,3
Ball,Lavender Brown,9
Ball,McGonagall,12
Ball,Rosmerta,4
Ball,Snape,6
Ball,Winky,3
Barry,Harry,16
Barry,Severus,4
Bartemius,Harry,12
Bartemius,Harry Potter,8
Bartemius,Magic,12
Bartemius,Ron,4
Bartemius,Severus Snape,8
Basil,Arthur,10
Basil,Catchpole,3
Basil,Mr. Weasley,4
Basil,Payne,8
Basil,able,4
Basil,dawn,3
Basil,newspaper,3
Bertha,Bertha Jorkins,8
Bertha,Cedric,8
Bertha,Dumbledore,36
Bertha,Harry,8
Bertha,Harry Potter,17
Bertha,Magic,6
Bertha,Percy,18
Bertha,Rita Skeeter,8
Bertha,Severus,8
Bertha,Sirius,8
Bertha,face,6
Bertha Jorkins,Bertha,9
Bertha Jorkins,Cedric,4
Bertha Jorkins,Dumbledore,28
Bertha Jorkins,Harry,23
Bertha Jorkins,Harry Potter,25
Bertha Jorkins,Hermione,3
Bertha Jorkins,Lord,3
Bertha Jorkins,Mr. Weasley,4
Bertha Jorkins,Percy,20
Bertha Jorkins,Rita,4
Bertha Jorkins,Sirius,12
Bertha Jorkins,Voldemort,21
Bertha Jorkins,Winky,9
Bertha Jorkins,face,9
Bertha Jorkins,forest,4
Bertha Jorkins,hope,8
Bertie Bott,Sirius,12
Bertie Bott,scarlet,3
Bill,Amos Diggory,11
Bill,Apollyon Pringle,3
Bill,Cadogan,7
Bill,Charlie,33
Bill,Cornelius,4
Bill,Cornelius Fudge,8
Bill,Dumbledore,11
Bill,Fred,48
Bill,George,15
Bill,Ginny,24
Bill,Gringotts,6
Bill,Hagrid,20
Bill,Harry,100
Bill,Harry Potter,29
Bill,Hedwig,4
Bill,Hermione,13
Bill,Lady,6
Bill,Mark,2
Bill,McGonagall,3
Bill,Minerva,2
Bill,Minerva McGonagall,3
Bill,Mr. Weasley,56
Bill,Percy,55
Bill,Rita Skeeter,7
Bill,Ron,101
Bill,Snape,4
Bill,black,23
Bill,face,8
Bill,fang,3
Bill,miles,2
Bill,stunned,6
Bill,tall,8
Black,Forest,4
Black,Harry Potter,2
Black,McGonagall,3
Black,Ron,6
Bloody Baron,Friar,5
Bloody Baron,Hermione,6
Bloody Baron,Ron,9
Boris,Cedric,12
Boris,Cho,3
Boris,Harry,7
Bozo,Harry,4
Bozo,Rita Skeeter,2
Broom,Harry,8
Broom,Skower,3
Brothers,Hermione,3
Brothers,Nick,4
Brutus,Harry,4
Brutus,magic,8
Buckbeak,Cornelius Fudge,12
Buckbeak,Harry,49
Buckbeak,Hedwig,4
Buckbeak,Hermione,8
Buckbeak,Magic,4
Buckbeak,Ron,11
Buckbeak,Sirius,15
Buckbeak,Voldemort,4
Buckbeak,day,7
CEDRIC DIGGORY,Harry,3
CEDRIC DIGGORY,Malfoy,3
CEDRIC DIGGORY,Snape,4
Cadogan,Harry,12
Catchpole,Harry Potter,4
Catchpole,able,8
Catchpole,black,9
Cedric,Amos,11
Cedric,Amos Diggory,8
Cedric,Arthur,8
Cedric,Bill,8
Cedric,Boris,3
Cedric,Cedric Diggory,16
Cedric,Cho,12
Cedric,Dudley,4
Cedric,Dumbledore,47
Cedric,Fleur,75
Cedric,Fleur Delacour,16
Cedric,Flitwick,15
Cedric,Fred,24
Cedric,George,3
Cedric,Hagrid,31
Cedric,Hall,14
Cedric,Hannah Abbott,12
Cedric,Harry,661
Cedric,Harry Potter,290
Cedric,Hedwig,12
Cedric,Hermione,27
Cedric,Lady,6
Cedric,Malfoy,4
Cedric,McGonagall,3
Cedric,Mr. Weasley,4
Cedric,Parvati,9
Cedric,Rita Skeeter,26
Cedric,Ron,67
Cedric,Sirius,3
Cedric,Snape,16
Cedric,Stunned,9
Cedric,Thomas,8
Cedric,Viktor Krum,25
Cedric,Voldemort,50
Cedric,angry,3
Cedric,ball,3
Cedric,black,30
Cedric,bloody,6
Cedric,broom,10
Cedric,brothers,8
Cedric,chief,3
Cedric,day,16
Cedric,face,142
Cedric,fluffy,6
Cedric,forest,12
Cedric,hall,15
Cedric,handsome,6
Cedric,hope,4
Cedric,miles,6
Cedric,rose,4
Cedric,stunned,12
Cedric,tall,1
Cedric Diggory,Buckbeak,3
Cedric Diggory,Cedric,10
Cedric Diggory,Cho,12
Cedric Diggory,Dumbledore,18
Cedric Diggory,Fleur,4
Cedric Diggory,Fleur Delacour,12
Cedric Diggory,Hall,3
Cedric Diggory,Harry,36
Cedric Diggory,Harry Potter,8
Cedric Diggory,Hedwig,9
Cedric Diggory,Hermione,4
Cedric Diggory,Hope,4
Cedric Diggory,Mr. Weasley,4
Cedric Diggory,Sirius,4
Cedric Diggory,hall,3
Cedric Diggory,handsome,8
Charlie,Bill,221
Charlie,Fred,95
Charlie,George,3
Charlie,Ginny,8
Charlie,Hagrid,37
Charlie,Harry,51
Charlie,Harry Potter,36
Charlie,McGonagall,3
Charlie,Percy,6
Charlie,Ron,13
Charlie,angry,3
Charlie,black,20
Charlie,face,3
Charlie,hope,12
Charlie,stunned,12
Cho,Cedric,75
Cho,Cedric Diggory,4
Cho,Fleur Delacour,8
Cho,Harry,207
Cho,Hermione,3
Cho,Magic,4
Cho,Peeves,4
Cho,Ron,4
Cho,Sirius,8
Cho,Snape,3
Cho,able,4
Cho,face,7
Cho,handsome,4
Cho Chang,Fleur Delacour,6
Cho Chang,Ginny,3
Cho Chang,Harry,3
Cho Chang,Harry Potter,3
Cho Chang,Oliver Wood,3
Cho Chang,Ron,3
Cho Chang,group,6
Clever,Cedric,6
Clever,Harry,3
Colin,Colin Creevey,3
Colin,Dennis,6
Colin,Dennis Creevey,7
Colin,Hagrid,3
Colin,Harry,40
Colin,Harry Potter,3
Colin,Ron,7
Colin,Snape,16
Colin,face,12
Colin,hall,3
Colin Creevey,Harry,28
Colin Creevey,Hermione Granger,8
Colin Creevey,McGonagall,4
Colin Creevey,face,8
Connolly,Aidan,8
Connolly,Aidan Lynch,3
Connolly,Harry,3
Connolly,Harry Potter,4
Connolly,Moran,3
Connolly,Ryan,4
Connolly,Troy,3
Cornelius,Alastor,4
Cornelius,Bill,7
Cornelius,Cornelius Fudge,3
Cornelius,Dumbledore,27
Cornelius,Hagrid,3
Cornelius,Harry,2
Cornelius,Harry Potter,17
Cornelius,Magic,2
Cornelius,McGonagall,3
Cornelius,Minerva,3
Cornelius,Stunned,2
Cornelius,Voldemort,21
Cornelius,black,4
Cornelius Fudge,Alastor Moody,4
Cornelius Fudge,Bertha,7
Cornelius Fudge,Dumbledore,2
Cornelius Fudge,Goyle,1
Cornelius Fudge,Harry,58
Cornelius Fudge,Harry Potter,16
Cornelius Fudge,Percy,8
Cornelius Fudge,Ron,16
Cornelius Fudge,stunned,3
Count,Hagrid,3
Count,black,8
Crabbe,Dumbledore,39
Crabbe,Goyle,76
Crabbe,Hagrid,10
Crabbe,Harry,9
Crabbe,Harry Potter,3
Crabbe,Hermione,3
Crabbe,Malfoy,129
Crabbe,Myrtle,9
Crabbe,Pansy Parkinson,20
Crabbe,Ron,3
Crabbe,Vernon,7
Crabbe,Vincent,12
Crabbe,Voldemort,6
Crabbe,able,2
Crabbe,hall,6
Crookshanks,Fred,9
Crookshanks,Hagrid,12
Crookshanks,Harry,32
Crookshanks,Hedwig,12
Crookshanks,Hermione,53
Crookshanks,Pigwidgeon,3
Crookshanks,Ron,41
Crookshanks,day,12
Cuthbert Mockridge,Arnold Peasegood,6
Cuthbert Mockridge,Hermione,4
DUMBLEDORE,Albus Dumbledore,4
DUMBLEDORE,Magic,3
DUMBLEDORE,Rita Skeeter,3
Davies,Cho,3
Davies,Fleur,3
Davies,Hagrid,6
Davies,Harry,3
Davies,McGonagall,4
Davies,Parvati,4
Davies,Roger Davies,5
Day,Ball,4
Day,Crookshanks,3
Day,Hagrid,14
Day,Hall,3
Day,Harry,4
Day,RITA,8
Day,Ron,15
Day,Seamus,12
Dean,Crabbe,4
Dean,Dobby,6
Dean,Draco Malfoy,4
Dean,George,8
Dean,Hagrid,3
Dean,Harry,6
Dean,Harry Potter,36
Dean,Hermione,12
Dean,Lavender,12
Dean,Lavender Brown,3
Dean,Magic,8
Dean,Malfoy,8
Dean,Parvati,8
Dean,Pigwidgeon,4
Dean,Ron,7
Dean,Seamus,33
Dean,Thomas,15
Dean,Trelawney,12
Dean,ball,4
Dean,black,3
Dean,shifty,4
Dean Thomas,Hagrid,3
Dean Thomas,Harry,9
Dean Thomas,Harry Potter,4
Dean Thomas,Hermione,4
Dean Thomas,Seamus,6
Dean Thomas,Seamus Finnigan,3
Dennis,Colin,8
Dennis,Emma Dobbs,4
Dennis,Forest,6
Dennis,Hagrid,3
Dennis,Harry,12
Dennis,Harry Potter,8
Dennis,Malcolm Baddock,4
Dennis,McGonagall,4
Dennis,black,14
Dennis,hope,8
Dennis Creevey,Hagrid,3
Dennis Creevey,Hall,8
Dennis Creevey,Harry,16
Dennis Creevey,Harry Potter,8
Dennis Creevey,Hermione,9
Dennis Creevey,hall,4
Dennis Creevey,tall,4
Dobby,Ball,3
Dobby,Dumbledore,52
Dobby,Hagrid,8
Dobby,Hall,4
Dobby,Harry,421
Dobby,Harry Potter,143
Dobby,Hedwig,4
Dobby,Hermione,108
Dobby,Mark,4
Dobby,McGonagall,15
Dobby,Percy,4
Dobby,Ron,129
Dobby,Seamus,12
Dobby,Vernon,20
Dobby,Winky,72
Dobby,ball,20
Dobby,day,24
Dobby,face,40
Dobby,violet,12
Don,Hagrid,20
Don,Harry Potter,8
Don,Hermione,8
Don,Ron,16
Don,don,8
Don,pumpkin,4
Draco,Crabbe,30
Draco,Draco Malfoy,4
Draco,Goyle,2
Draco,Hermione,3
Draco,Magic,12
Draco,Malfoy,20
Draco,Mr. Weasley,20
Draco,Oblansk,3
Draco,Sirius,4
Draco,face,9
Draco Malfoy,Crabbe,16
Draco Malfoy,Dobby,3
Draco Malfoy,Dumbledore,8
Draco Malfoy,Goyle,3
Draco Malfoy,Hagrid,21
Draco Malfoy,Harry,7
Draco Malfoy,Malfoy,4
Draco Malfoy,McGonagall,13
Draco Malfoy,Rita,8
Draco Malfoy,Rita Skeeter,3
Draco Malfoy,Ron,6
Draco Malfoy,Voldemort,6
Draco Malfoy,clever,3
Draco Malfoy,face,9
Dudley,Cedric Diggory,4
Dudley,George,4
Dudley,Harry,223
Dudley,Harry Potter,8
Dudley,Lord,4
Dudley,Mr. Weasley,4
Dudley,Petunia,56
Dudley,Ron,12
Dudley,Uncle,47
Dudley,Vernon,48
Dudley,able,4
Dudley,angry,4
Dudley,day,9
Dudley,hall,8
Dumbledore,Aberforth,9
Dumbledore,Alastor Moody,15
Dumbledore,Albus,69
Dumbledore,Albus Dumbledore,12
Dumbledore,Amos Diggory,6
Dumbledore,Arthur,16
Dumbledore,Ball,12
Dumbledore,Barry,3
Dumbledore,Bartemius,3
Dumbledore,Bertha,8
Dumbledore,Bertha Jorkins,22
Dumbledore,Bill,24
Dumbledore,Cedric,77
Dumbledore,Cho,6
Dumbledore,Cornelius,88
Dumbledore,Cornelius Fudge,11
Dumbledore,DUMBLEDORE,4
Dumbledore,Dennis Creevey,4
Dumbledore,Dobby,30
Dumbledore,Fang,7
Dumbledore,Fleur,8
Dumbledore,Fleur Delacour,12
Dumbledore,Flitwick,3
Dumbledore,Fred,106
Dumbledore,Fred Weasley,3
Dumbledore,Gabrielle,6
Dumbledore,George,12
Dumbledore,George Weasley,5
Dumbledore,Ginny,4
Dumbledore,Goyle,18
Dumbledore,Hagrid,209
Dumbledore,Hall,137
Dumbledore,Harry,735
Dumbledore,Harry Potter,609
Dumbledore,Hedwig,16
Dumbledore,Hermione,82
Dumbledore,Igor,18
Dumbledore,Lady,6
Dumbledore,Lee,8
Dumbledore,Magic,18
Dumbledore,Malfoy,26
Dumbledore,McGonagall,54
Dumbledore,Minerva,22
Dumbledore,Miss Granger,8
Dumbledore,Molly,9
Dumbledore,Mr. Weasley,8
Dumbledore,Mungo,6
Dumbledore,Nagini,3
Dumbledore,Neville,15
Dumbledore,Padma,6
Dumbledore,Peeves,4
Dumbledore,Percy,6
Dumbledore,Percy Weasley,3
Dumbledore,Rita,28
Dumbledore,Rita Skeeter,14
Dumbledore,Ron,148
Dumbledore,Rosier,8
Dumbledore,Rubeus Hagrid,4
Dumbledore,Severus,9
Dumbledore,Severus Snape,6
Dumbledore,Sirius,54
Dumbledore,Snape,308
Dumbledore,Stunned,26
Dumbledore,Viktor,29
Dumbledore,Viktor Krum,8
Dumbledore,Voldemort,111
Dumbledore,Winky,74
Dumbledore,able,64
Dumbledore,ancient,6
Dumbledore,angry,12
Dumbledore,badger,8
Dumbledore,black,110
Dumbledore,broom,4
Dumbledore,butterbeer,4
Dumbledore,chief,8
Dumbledore,clever,3
Dumbledore,count,10
Dumbledore,day,21
Dumbledore,face,134
Dumbledore,forest,72
Dumbledore,group,3
Dumbledore,hall,1
Dumbledore,hope,43
Dumbledore,ice,6
Dumbledore,lavender,3
Dumbledore,magenta,4
Dumbledore,magic,8
Dumbledore,mark,12
Dumbledore,rose,29
Dumbledore,scarlet,3
Dumbledore,stunned,3
Dumbledore,tall,12
Dumbledore,trolley,9
Dumbledore,unctuous,3
Eleanor,Dennis,8
Eleanor,Malcolm Baddock,4
Eloise Midgen,Hannah Abbott,6
Eloise Midgen,Hermione,3
Eloise Midgen,Ron,15
Emma Dobbs,Harry,12
Errol,Harry,8
Errol,Hermes,2
Errol,Pigwidgeon,5
Errol,Sirius,8
Evan Rosier,Rosier,12
Evil,McGonagall,4
Evil,Ron,8
Fang,Dumbledore,29
Fang,Hagrid,50
Fang,Harry,5
Fang,Harry Potter,30
Fang,Hermione,11
Fang,Pigwidgeon,4
Fang,Ron,3
Fang,black,4
Fang,forest,8
Fawcett,Fred,3
Fawcett,Ron,4
Fawcett,Snape,7
Fawcett,Stebbins,3
Fawkes,Dumbledore,16
Fawkes,Harry,21
Fawkes,black,4
Fawkes,face,3
Fawkes,hope,4
Fawkes,scarlet,10
Fleur,Bill,4
Fleur,Cedric,44
Fleur,Cedric Diggory,3
Fleur,Cho,6
Fleur,Davies,33
Fleur,Dobby,3
Fleur,Dumbledore,19
Fleur,Gabrielle,7
Fleur,Hagrid,14
Fleur,Hall,6
Fleur,Harry,88
Fleur,Harry Potter,132
Fleur,Hermione,53
Fleur,McGonagall,4
Fleur,Padma,3
Fleur,Parvati,4
Fleur,Rita,10
Fleur,Roger,12
Fleur,Roger Davies,8
Fleur,Ron,43
Fleur,Viktor,8
Fleur,Viktor Krum,7
Fleur,black,8
Fleur,face,21
Fleur,hall,4
Fleur,ice,4
Fleur,scarlet,6
Fleur Delacour,Bill,16
Fleur Delacour,Cedric,22
Fleur Delacour,Charlie,4
Fleur Delacour,Dumbledore,11
Fleur Delacour,Fleur,3
Fleur Delacour,Hagrid,20
Fleur Delacour,Hall,3
Fleur Delacour,Harry,27
Fleur Delacour,Harry Potter,8
Fleur Delacour,Malfoy,5
Fleur Delacour,Roger Davies,28
Fleur Delacour,Ron,18
Fleur Delacour,Sirius,6
Fleur Delacour,Stunned,4
Fleur Delacour,Viktor,4
Fleur Delacour,Viktor Krum,9
Fleur Delacour,able,20
Flitwick,Cedric,4
Flitwick,Dumbledore,8
Flitwick,Hagrid,12
Flitwick,Harry,40
Flitwick,Harry Potter,3
Flitwick,Hermione,11
Flitwick,Neville,8
Flitwick,Ron,15
Flitwick,Snape,8
Flitwick,Stunned,4
Flitwick,Trelawney,4
Flitwick,group,12
Florence,Bertha,8
Florence,Dumbledore,4
Forbidden,Cedric,3
Forbidden,Dennis,7
Forbidden,Forest,6
Forbidden,Hagrid,12
Forbidden,Harry,4
Forbidden,Harry Potter,3
Forbidden,Hermione,3
Forbidden,Magic,3
Forbidden,Mr. Weasley,8
Forbidden,Pigwidgeon,8
Forbidden,Viktor,7
Forbidden,fiery,3
Forest,Black,9
Forest,Cedric,3
Forest,Forbidden,29
Forest,Hagrid,8
Forest,Harry,4
Forest,Ron,14
Forest,black,17
Frank,Dumbledore,4
Frank,Frank Bryce,25
Frank,Harry Potter,62
Frank,Lord,19
Frank,Magic,24
Frank,Nagini,13
Frank,Voldemort,15
Frank,able,8
Frank,ancient,12
Frank,black,8
Frank,day,12
Frank,face,23
Frank,hall,15
Frank,ivy,6
Frank,rob,4
Frank Bryce,Frank,15
Frank Bryce,Harry,4
Frank Bryce,Harry Potter,19
Frank Bryce,Voldemort,6
Frank Bryce,miles,2
Frank Longbottom,Harry Potter,4
Fred,Angelina,4
Fred,Arthur,9
Fred,Bertha Jorkins,6
Fred,Bill,61
Fred,Cedric,3
Fred,Charlie,22
Fred,Crookshanks,14
Fred,Dobby,7
Fred,Dudley,32
Fred,Dumbledore,13
Fred,Fawcett,8
Fred,George,144
Fred,George Weasley,3
Fred,Georges,12
Fred,Ginny,25
Fred,Goyle,6
Fred,Hagrid,18
Fred,Hall,12
Fred,Harry,251
Fred,Harry Potter,83
Fred,Hedwig,4
Fred,Hermione,69
Fred,Lee,4
Fred,Lee Jordan,9
Fred,MARK,4
Fred,McGonagall,9
Fred,Mr. Weasley,56
Fred,Mr.Weasley,2
Fred,Neville,18
Fred,Owen,4
Fred,Padma,3
Fred,Percy,19
Fred,Petunia,4
Fred,Ron,444
Fred,Seamus,3
Fred,Seamus Finnigan,6
Fred,Thomas,4
Fred,Viktor Krum,9
Fred,able,2
Fred,ball,15
Fred,broom,3
Fred,count,3
Fred,day,12
Fred,face,48
Fred,fallen,9
Fred,hall,13
Fred,miles,3
Fred,nick,3
Fred,rose,12
Fred,squawk,8
Fred Weasley,Hall,8
Fred Weasley,Harry,3
Fred Weasley,Hermione,6
Fred Weasley,face,3
Fred Weasley,hall,6
Friar,Harry Potter,6
Friar,Peeves,4
Fridwulfa,Hagrid,6
Fridwulfa,Harry Potter,4
Gabrielle,Dumbledore,4
Gabrielle,Fleur,8
Gabrielle,Harry,19
Gabrielle,Hermione,3
Gabrielle,face,3
George,Alicia,4
George,Arthur,3
George,Bill,15
George,Cedric,15
George,Charlie,37
George,Crabbe,24
George,Crookshanks,2
George,Dudley,7
George,Dumbledore,76
George,Eleanor,8
George,Fred,430
George,Hagrid,3
George,Harry,139
George,Harry Potter,63
George,Hermione,49
George,Hope,8
George,Lee,40
George,Lee Jordan,10
George,Lupin,12
George,Malcolm Baddock,4
George,Malfoy,8
George,McGonagall,46
George,Molly,6
George,Mr. Weasley,135
George,Neville,15
George,Percy,46
George,Pigwidgeon,20
George,Rita Skeeter,6
George,Ron,69
George,Seamus,3
George,Sirius,20
George,Vernon,8
George,Zonko,3
George,able,10
George,ball,3
George,black,3
George,bloody,4
George,broom,3
George,brothers,25
George,face,6
George,fang,4
George,gloomy,14
George,group,8
George,hall,7
George,hope,8
George,kit,8
George,pumpkin,3
George Weasley,Dumbledore,4
George Weasley,Sirius,12
George Weasley,hall,7
Georges,Fred,3
Georges,Hermione,6
Gilbert Wimple,Cuthbert Mockridge,4
Gilbert Wimple,Magic,8
Ginny,Aidan,4
Ginny,Amos,1
Ginny,Arthur,3
Ginny,Bill,6
Ginny,Charlie,15
Ginny,Dumbledore,6
Ginny,Fleur Delacour,3
Ginny,Fred,6
Ginny,George,32
Ginny,Harry,6
Ginny,Harry Potter,68
Ginny,Hermes,2
Ginny,Hermione,130
Ginny,Hermione Granger,3
Ginny,Magic,3
Ginny,Mark,4
Ginny,Mr. Weasley,12
Ginny,Parvati,4
Ginny,Percy,9
Ginny,Pigwidgeon,9
Ginny,Ron,44
Ginny,Sinistra,4
Ginny,ball,13
Ginny,bloody,4
Ginny,face,8
Ginny,scarlet,16
Ginny,tall,4
Godric,Harry,12
Goyle,Avery,8
Goyle,Cedric,24
Goyle,Count,8
Goyle,Crabbe,24
Goyle,Draco Malfoy,8
Goyle,Fred,20
Goyle,George,4
Goyle,Hagrid,22
Goyle,Harry,75
Goyle,Harry Potter,4
Goyle,Malfoy,28
Goyle,Nott,4
Goyle,Pansy,20
Goyle,Ron,77
Goyle,Seamus,8
Goyle,Snape,8
Goyle,Uncle,4
Goyle,Voldemort,12
Goyle,black,8
Goyle,clever,4
Goyle,face,24
Goyle,forbidden,12
Goyle,pumpkin,8
Graham,Harry Potter,6
Gringotts,Harry,12
Gringotts,Hermione,3
Gringotts,Rita,4
Gringotts,Rita Skeeter,4
Gringotts,Ron,7
Gringotts,fang,3
HARRY POTTER,Harry,4
HARRY POTTER,Ron,8
Hagrid,Albus Dumbledore,4
Hagrid,Bill,8
Hagrid,Cedric,12
Hagrid,Charlie,40
Hagrid,Cornelius Fudge,4
Hagrid,Dean,8
Hagrid,Dean Thomas,4
Hagrid,Dennis,12
Hagrid,Dennis Creevey,12
Hagrid,Don,28
Hagrid,Draco,7
Hagrid,Draco Malfoy,8
Hagrid,Dudley,4
Hagrid,Dumbledore,142
Hagrid,Errol,8
Hagrid,Fang,67
Hagrid,Fleur,3
Hagrid,Flitwick,8
Hagrid,Forest,15
Hagrid,Fridwulfa,12
Hagrid,Goyle,19
Hagrid,Hall,12
Hagrid,Harry,999
Hagrid,Harry Potter,103
Hagrid,Hermione,387
Hagrid,Lady,5
Hagrid,Lavender,4
Hagrid,Lavender Brown,20
Hagrid,Malfoy,27
Hagrid,McGonagall,27
Hagrid,Minerva,4
Hagrid,Miss Granger,4
Hagrid,Olympe,8
Hagrid,Pansy Parkinson,21
Hagrid,Parvati,3
Hagrid,Rita,16
Hagrid,Rita Skeeter,12
Hagrid,Ron,474
Hagrid,Rubeus Hagrid,8
Hagrid,Seamus,3
Hagrid,Sirius,12
Hagrid,Vernon,4
Hagrid,Voldemort,22
Hagrid,Winky,4
Hagrid,able,7
Hagrid,ancient,4
Hagrid,ball,8
Hagrid,black,2
Hagrid,count,4
Hagrid,day,32
Hagrid,don,20
Hagrid,face,149
Hagrid,fiery,12
Hagrid,fluffy,17
Hagrid,forest,8
Hagrid,magic,3
Hagrid,pumpkin,16
Hagrid,rose,5
Hall,Albus Dumbledore,3
Hall,Amos Diggory,3
Hall,Angelina,12
Hall,Apollyon Pringle,4
Hall,Bill,8
Hall,Black,4
Hall,Cedric,20
Hall,Cedric Diggory,8
Hall,Colin,8
Hall,Dean,4
Hall,Dobby,12
Hall,Draco,4
Hall,Draco Malfoy,12
Hall,Dudley,3
Hall,Dumbledore,104
Hall,Fang,3
Hall,Fleur,40
Hall,Fleur Delacour,8
Hall,Fred,8
Hall,Fred Weasley,6
Hall,George,8
Hall,Ginny,8
Hall,Hagrid,11
Hall,Harry,57
Hall,Harry Potter,147
Hall,Hermione,167
Hall,Lee Jordan,3
Hall,Magic,14
Hall,Malfoy,8
Hall,McGonagall,14
Hall,Miss Granger,4
Hall,Neville,20
Hall,Nick,3
Hall,Owen,4
Hall,PEEVES,4
Hall,Parvati,16
Hall,Peeves,16
Hall,Rita Skeeter,6
Hall,Ron,49
Hall,Viktor Krum,14
Hall,Voldemort,30
Hall,able,3
Hall,ball,12
Hall,black,36
Hall,brothers,8
Hall,face,21
Hall,hall,11
Hall,handsome,9
Hall,holly,12
Hall,ice,7
Hall,mark,4
Hall,rose,4
Hannah Abbott,Eloise Midgen,3
Hannah Abbott,Hagrid,2
Hannah Abbott,Harry,4
Hannah Abbott,Harry Potter,8
HarRy PotTER,Harry,4
HarRy PotTER,Harry Potter,4
HarRy PotTER,Hermione,3
Harry,African,3
Harry,Alastor Moody,9
Harry,Albus,3
Harry,Albus Dumbledore,9
Harry,Amos,20
Harry,Amos Diggory,9
Harry,Angelina,36
Harry,Angry,12
Harry,Apollyon Pringle,4
Harry,Archie,4
Harry,Argus,4
Harry,Arthur,28
Harry,Augustus Rookwood,3
Harry,Ball,24
Harry,Barry,6
Harry,Bartemius,16
Harry,Bertha,35
Harry,Bertha Jorkins,56
Harry,Bill,76
Harry,Black,8
Harry,Bloody Baron,4
Harry,Bozo,10
Harry,Broom,3
Harry,Brutus,4
Harry,Buckbeak,10
Harry,CEDRIC DIGGORY,8
Harry,Cedric,1248
Harry,Cedric Diggory,18
Harry,Charlie,126
Harry,Cho,40
Harry,Cho Chang,19
Harry,Clever,12
Harry,Colin,35
Harry,Colin Creevey,6
