source,target,value
Kreacher,Dumbledore,18
Kreacher,Fred,30
Kreacher,George,13
Kreacher,Ginny,3
Kreacher,Hagrid,6
Kreacher,Harry,126
Kreacher,Harry Potter,26
Kreacher,Hedwig,3
Kreacher,Hermione,54
Kreacher,James,3
Kreacher,KREACHER,6
Kreacher,LUNA LOVEGOOD,3
Kreacher,Lockhart,8
Kreacher,Lupin,22
Kreacher,Magic,6
Kreacher,McGonagall,11
Kreacher,Ron,26
Kreacher,SIRIUS,12
Kreacher,Sirius,235
Kreacher,Snape,16
Kreacher,Umbridge,12
Kreacher,Voldemort,9
Kreacher,able,9
Kreacher,angry,4
Kreacher,bald,12
Kreacher,day,9
Kreacher,forbidden,3
Kreacher,forest,3
Kreacher,gloomy,15
Kreacher,hall,10
Kreacher,magic,4
LUNA,GINNY,8
LUNA,Hermione,4
LUNA LOVEGOOD,Harry,3
LUNA LOVEGOOD,Ron,8
Lachlan,Harry,3
Lachlan,Snape,4
Lachlan,evil,4
Ladislaw Zamojski,George,8
Ladislaw Zamojski,Ryan,4
Lady,Crookshanks,3
Lady,Dumbledore,8
Lady,George Weasley,4
Lady,Hagrid,6
Lady,Harry,41
Lady,Hermione,6
Lady,Luna,3
Lady,Ron,26
Lady,Seamus,3
Lady,Umbridge,3
Lady,butterbeer,3
Lady,face,2
Lavender,Cho,6
Lavender,Colin Creevey,3
Lavender,Fred,5
Lavender,Hagrid,6
Lavender,Harry,44
Lavender,Hermione,15
Lavender,McGonagall,6
Lavender,Neville,3
Lavender,Parvati,72
Lavender,Parvati Patil,3
Lavender,Ron,6
Lavender,Seamus,10
Lavender,Trelawney,3
Lavender,Umbridge,24
Lavender,day,6
Lavender,face,9
Lavender,forest,4
Lavender Brown,Harry,12
Lavender Brown,Luna,8
Lavender Brown,Ron,12
Lavender Brown,face,4
Lee,Alicia,6
Lee,Angelina,16
Lee,Bletchley,3
Lee,Davies,8
Lee,Fred,67
Lee,George,3
Lee,Harry,11
Lee,Hermione,13
Lee,Katie,9
Lee,Lavender,10
Lee,Montague,9
Lee,Roger Davies,8
Lee,Ron,3
Lee,Sirius,3
Lee,Umbridge,15
Lee,day,3
Lee,face,3
Lee,tall,4
Lee Jordan,Alicia Spinnet,8
Lee Jordan,Angelina,8
Lee Jordan,Bradley,4
Lee Jordan,Crabbe,4
Lee Jordan,Dean,4
Lee Jordan,Dennis,4
Lee Jordan,Dolores,5
Lee Jordan,George,43
Lee Jordan,Hermione,19
Lee Jordan,Katie Bell,4
Lee Jordan,Quirrell,4
Lee Jordan,face,3
Lestrange,Bellatrix,22
Lestrange,Harry,3
Lestrange,Hermione,3
Lestrange,Sirius,6
Lily,Fred,4
Lily,Harry,8
Lily,James,24
Lily,Lupin,3
Lily,Sirius,24
Lily,Snape,29
Lily,able,4
Lily,face,8
Lockhart,Black,3
Lockhart,Harry,7
Lockhart,Hermione,3
Lockhart,Janus,6
Lockhart,Mungo,3
Lockhart,Neville,6
Lockhart,Ron,12
Lockhart,angry,6
Lockhart,face,12
Lockhart,hope,9
Lockhart,peacock,3
Loony,Harry,10
Loony,Luna,24
Loony,Neville,16
Loony,Stunned,4
Loony,face,4
Lord,Avery,12
Lord,Bella,4
Lord,Bellatrix,11
Lord,Cho,6
Lord,Crabbe,12
Lord,Dumbledore,20
Lord,George,12
Lord,Harry,218
Lord,Hermione,4
Lord,Kreacher,16
Lord,Lady,4
Lord,Lucius Malfoy,12
Lord,Magic,18
Lord,Malfoy,16
Lord,Mr. Weasley,4
Lord,Petunia,12
Lord,Quirrell,12
Lord,Ron,8
Lord,Sirius,24
Lord,Snape,32
Lord,Sturgis,4
Lord,Trelawney,3
Lord,Umbridge,9
Lord,Vernon,24
Lord,Voldemort,28
Lord,Williamson,3
Lord,Zacharias Smith,3
Lord,able,9
Lord,angry,4
Lord,face,3
Lord,forest,12
Lord,hall,4
Lord,hope,12
Lord,magic,11
Lord,mark,8
Lord,newspaper,4
Lord,scarlet,8
Lucius,Ginny,4
Lucius,Harry,31
Lucius,Hermione,4
Lucius,Malfoy,4
Lucius,Narcissa,8
Lucius,Ron,12
Lucius,Sirius,4
Lucius,day,8
Lucius,face,16
Lucius Malfoy,Avery,8
Lucius Malfoy,Bellatrix,2
Lucius Malfoy,Clever,8
Lucius Malfoy,Dumbledore,19
Lucius Malfoy,Harry,58
Lucius Malfoy,Jugson,4
Lucius Malfoy,Lord,8
Lucius Malfoy,Magic,4
Lucius Malfoy,Malfoy,8
Lucius Malfoy,Mr. Weasley,12
Lucius Malfoy,Narcissa,12
Lucius Malfoy,Ron,4
Lucius Malfoy,Sirius,20
Lucius Malfoy,Snape,12
Lucius Malfoy,Voldemort,3
Lucius Malfoy,day,2
Lucius Malfoy,face,3
Lucius Malfoy,newspaper,4
Luna,Alicia,4
Luna,Bellatrix,4
Luna,Cho,12
Luna,Ginny,63
Luna,Hagrid,3
Luna,Hall,4
Luna,Harry,502
Luna,Hermione,28
Luna,Lady,8
Luna,Lavender,20
Luna,Loony,2
Luna,Luna Lovegood,20
Luna,Neville,48
Luna,Parvati,3
Luna,Pigwidgeon,3
Luna,Rita,56
Luna,Rita Skeeter,12
Luna,Ron,400
Luna,Sirius,2
Luna,Stubby Boardman,4
Luna,Stunned,4
Luna,able,8
Luna,ancient,6
Luna,day,7
Luna,face,3
Luna,fiery,3
Luna,hall,8
Luna,newspaper,4
Luna Lovegood,Ball,4
Luna Lovegood,Cedric,3
Luna Lovegood,Cho,3
Luna Lovegood,Crookshanks,3
Luna Lovegood,Dumbledore,3
Luna Lovegood,Finch,4
Luna Lovegood,Ginny,4
Luna Lovegood,Harry,48
Luna Lovegood,Hedwig,8
Luna Lovegood,Hermione,19
Luna Lovegood,Hermione Granger,6
Luna Lovegood,Justin,3
Luna Lovegood,Lavender,4
Luna Lovegood,Luna,3
Luna Lovegood,Michael Corner,8
Luna Lovegood,Neville,16
Luna Lovegood,Padma Patil,4
Luna Lovegood,Ron,3
Luna Lovegood,Sirius,8
Luna Lovegood,Trevor,6
Luna Lovegood,brothers,4
Luna Lovegood,face,6
Luna Lovegood,group,4
Luna Lovegood,stunned,4
Lupin,Amelia,4
Lupin,Arthur,4
Lupin,Benjy Fenwick,7
Lupin,Bill,11
Lupin,Black,4
Lupin,Day,8
Lupin,Dean,4
Lupin,Dobby,4
Lupin,Dumbledore,28
Lupin,Emmeline Vance,3
Lupin,Fred,5
Lupin,George,8
Lupin,Gilderoy Lockhart,6
Lupin,Ginny,16
Lupin,Harry,625
Lupin,Harry Potter,3
Lupin,Hermione,51
Lupin,James,29
Lupin,Kingsley,4
Lupin,Kingsley Shacklebolt,10
Lupin,Magic,20
Lupin,Millicent Bagnold,4
Lupin,Molly,48
Lupin,Mundungus,4
Lupin,Neville,20
Lupin,Nymphadora,15
Lupin,Petunia,8
Lupin,Ragnok,4
Lupin,Remus,19
Lupin,Remus Lupin,7
Lupin,Ron,16
Lupin,Sirius,285
Lupin,Sirius Black,4
Lupin,Snape,15
Lupin,Sturgis,8
Lupin,Thomas,4
Lupin,Umbridge,21
Lupin,Voldemort,32
Lupin,angry,4
Lupin,day,6
Lupin,face,52
Lupin,group,20
Lupin,hall,12
Lupin,magic,8
Lupin,uncle,12
Lupin,violet,3
MAGIC,Broom,4
MAGIC,Dumbledore,4
MAGIC,Fred,4
MAGIC,Harry,45
MAGIC,Jane,12
MAGIC,Magic,4
MAGIC,Mungo,4
MAGIC,Ron,8
MAGIC,day,4
MUNDUNGUS FLETCHER,Harry,4
MUNGO,Dilys,7
MUNGO,Harry,8
MUNGO,Lady,4
Mafalda Hopkirk,Harry Potter,9
Mafalda Hopkirk,MAGIC,4
Mafalda Hopkirk,Uncle,8
Magic,Albus Dumbledore,8
Magic,Arthur,4
Magic,Black,4
Magic,Broderick Bode,12
Magic,Chief,3
Magic,Cho,14
Magic,Cornelius,17
Magic,Cornelius Fudge,20
Magic,Dobby,3
Magic,Dolores Umbridge,16
Magic,Dumbledore,94
Magic,Fabian Prewett,3
Magic,Fred,3
Magic,Gregory,8
Magic,Group,3
Magic,Hagrid,6
Magic,Harry,161
Magic,Harry Potter,8
Magic,Hermione,28
Magic,Hermione Granger,7
Magic,James Potter,9
Magic,Kreacher,8
Magic,Lord,10
Magic,Luna,8
Magic,Luna Lovegood,12
Magic,Lupin,3
Magic,MAGIC,6
Magic,Magorian,4
Magic,Malfoy,12
Magic,McGonagall,9
Magic,Millicent Bagnold,4
Magic,Mr. Weasley,8
Magic,Percy Weasley,3
Magic,Ron,64
Magic,Sirius,56
Magic,Sirius Black,20
Magic,Sturgis Podmore,8
Magic,Tenebrus,4
Magic,Trelawney,15
Magic,Umbridge,50
Magic,Vernon,59
Magic,Voldemort,42
Magic,able,3
Magic,ancient,4
Magic,angry,3
Magic,black,8
Magic,clever,4
Magic,day,12
Magic,face,12
Magic,fallen,3
Magic,forest,11
Magic,group,20
Magic,miles,4
Magic,rose,8
Magic,stubby,4
Magorian,Bane,23
Magorian,Dolores Umbridge,4
Magorian,Dumbledore,4
Magorian,Firenze,8
Magorian,Grawp,4
Magorian,Hagrid,22
Magorian,Harry,15
Magorian,Magic,8
Magorian,Umbridge,18
Magorian,black,7
Magorian,face,8
Magorian,forest,24
Malcolm,Harry,4
Malcolm,Piers,8
Malfoy,Albus Dumbledore,3
Malfoy,Angelina,8
Malfoy,Arthur,4
Malfoy,Arthur Weasley,8
Malfoy,Bellatrix,20
Malfoy,Black,4
Malfoy,Cho,4
Malfoy,Crabbe,50
Malfoy,Crookshanks,6
Malfoy,Draco,26
Malfoy,Draco Malfoy,4
Malfoy,Dumbledore,36
Malfoy,Fred,24
Malfoy,GEORGE,4
Malfoy,George,16
Malfoy,George Weasley,8
Malfoy,Ginny,12
Malfoy,Goyle,95
Malfoy,Hagrid,58
Malfoy,Harry,176
Malfoy,Hermione,73
Malfoy,Katie,6
Malfoy,Kingsley,8
Malfoy,Lavender,4
Malfoy,Lestrange,9
Malfoy,Lily,9
Malfoy,Lord,21
Malfoy,Lucius,21
Malfoy,Lucius Malfoy,9
Malfoy,Luna,21
Malfoy,Lupin,6
Malfoy,McGonagall,21
Malfoy,Millicent,4
Malfoy,Minerva McGonagall,8
Malfoy,Montague,24
Malfoy,Mr. Weasley,36
Malfoy,Neville,16
Malfoy,Parkinson,8
Malfoy,Parvati,4
Malfoy,Ron,48
Malfoy,Sirius,15
Malfoy,Snape,46
Malfoy,Sturgis,12
Malfoy,Tofty,10
Malfoy,Trelawney,3
Malfoy,Umbridge,98
Malfoy,Voldemort,6
Malfoy,able,15
Malfoy,badger,3
Malfoy,ball,7
Malfoy,black,6
Malfoy,broom,36
Malfoy,day,3
Malfoy,face,56
Malfoy,forest,12
Malfoy,group,3
Malfoy,hall,3
Malfoy,magic,4
Malfoy,tall,12
Malfoy,trolley,3
Malkin,Harry,3
Malkin,Hermione,6
Marietta,Adam,4
Marietta,Cho,65
Marietta,Dolores,3
Marietta,Dumbledore,16
Marietta,Edgecombe,29
Marietta,Harry,73
Marietta,Kingsley,12
Marietta,Ron,16
Marietta,Umbridge,46
Marietta,able,4
Marietta,face,24
Marietta,pumpkin,8
Marietta Edgecombe,Cho,6
Marietta Edgecombe,Ron,3
Marietta Edgecombe,angry,9
Mark,Harry,12
Mark,Ron,8
Mark,Sirius,4
Mark Evans,Dudley,7
Marlene,Alice Longbottom,4
Marlene,Dedalus Diggle,3
Marlene,Dumbledore,3
Marsh,Harry,3
Mary Dorkins,Harry,10
McGonagall,Alicia,4
McGonagall,Angelina Johnson,8
McGonagall,Arthur Weasley,4
McGonagall,Barnabas,4
McGonagall,Cornelius Fudge,10
McGonagall,Crookshanks,3
McGonagall,DOLORES,4
McGonagall,Dean Thomas,4
McGonagall,Dolores,7
McGonagall,Dolores Umbridge,15
McGonagall,Dumbledore,143
McGonagall,Edgecombe,8
McGonagall,Fawkes,4
McGonagall,Flitwick,24
McGonagall,Fred,3
McGonagall,George,11
McGonagall,Goyle,12
McGonagall,Hagrid,3
McGonagall,Hall,8
McGonagall,Harry,379
McGonagall,Hermione,68
McGonagall,Lady,12
McGonagall,Lavender,16
McGonagall,Lupin,6
McGonagall,MUNGO,12
McGonagall,Magic,24
McGonagall,Malfoy,8
McGonagall,Marietta,28
McGonagall,Merlin,4
McGonagall,Minerva,42
McGonagall,Miss Granger,4
McGonagall,Molly,12
McGonagall,Montague,14
McGonagall,Mr. Potter,8
McGonagall,Mr. Weasley,6
McGonagall,Mungo,12
McGonagall,Neville,20
McGonagall,Nick,8
McGonagall,Ron,88
McGonagall,Sirius,48
McGonagall,Snape,15
McGonagall,Tofty,3
McGonagall,Trelawney,20
McGonagall,Umbridge,271
McGonagall,Voldemort,12
McGonagall,Wee,3
McGonagall,Wilhelmina,12
McGonagall,ancient,8
McGonagall,angry,4
McGonagall,day,7
McGonagall,face,58
McGonagall,grim,16
McGonagall,group,8
McGonagall,hall,2
McGonagall,handsome,4
McGonagall,ice,12
McGonagall,magic,6
McGonagall,newspaper,8
McGonagall,stubby,4
Merlin,Bill,8
Merlin,Cornelius Fudge,3
Merlin,Dolores,6
Merlin,Dumbledore,4
Merlin,Hagrid,8
Merlin,Harry,28
Merlin,Magic,8
Merlin,Ron,24
Merlin,Snape,10
Merlin,ancient,8
Merlin,doxy,4
Merlin,miles,4
Michael,Ball,4
Michael,Ginny,8
Michael,Harry,4
Michael,Hermione,24
Michael,Justin,4
Michael,Michael Corner,8
Michael,Ron,20
Michael,brothers,4
Michael Corner,Anthony Goldstein,17
Michael Corner,Cho,8
Michael Corner,Ginny,8
Michael Corner,Harry,15
Michael Corner,Ron,40
Michael Corner,Susan Bones,3
Michael Corner,Zacharias Smith,8
Miles Bletchley,Alicia Spinnet,8
Miles Bletchley,Snape,4
Millicent,Hermione,3
Millicent,Luna,4
Millicent,Umbridge,9
Millicent Bagnold,Dumbledore,12
Millicent Bulstrode,Harry,10
Millicent Bulstrode,Hermione,2
Millicent Bulstrode,Millicent,8
Millicent Bulstrode,face,12
Minerva,Albus Dumbledore,6
Minerva,Dumbledore,44
Minerva,Fawkes,4
Minerva,Flitwick,4
Minerva,Hagrid,3
Minerva,Harry,36
Minerva,Kingsley,4
Minerva,Lupin,4
Minerva,McGonagall,10
Minerva,Merlin,1
Minerva,Mr. Potter,3
Minerva,Ron,4
Minerva,Stunned,8
Minerva,Umbridge,3
Minerva,Willy Widdershins,10
Minerva,count,12
Minerva McGonagall,Hagrid,3
Minerva McGonagall,Harry,6
Miranda,Fred,8
Miranda,Wilbert,4
Miriam Strout,Magic,4
Miriam Strout,Mungo,6
Miss Granger,Harry,6
Miss Granger,Hermione,16
Miss Granger,McGonagall,3
Miss Granger,Ron,12
Miss Granger,Snape,8
Miss Granger,Umbridge,26
Miss Granger,face,3
Miss Granger,magic,3
Molly,Arthur,19
Molly,Augustus Pye,13
Molly,Bill,10
Molly,Dudley,3
Molly,Dumbledore,24
Molly,Fawkes,4
Molly,Fred,15
Molly,George,12
Molly,Harry,66
Molly,Hippocrates Smethwyck,4
Molly,Kingsley,7
Molly,Lupin,9
Molly,Mr. Weasley,8
Molly,Mundungus,12
Molly,Percy,4
Molly,Sirius,109
Molly,Sturgis,4
Molly,Voldemort,6
Molly,broom,3
Molly,face,4
Molly,gormless,6
Molly,magic,3
Molly,scarlet,2
Montague,Crabbe,8
Montague,Dudley,8
Montague,Fred,8
Montague,Fred Weasley,12
Montague,Goyle,24
Montague,Harry,47
Montague,Hermione,35
Montague,Luna,4
Montague,Malfoy,4
Montague,McGonagall,8
Montague,Pansy Parkinson,4
Montague,Peeves,8
Montague,Ron,40
Montague,Snape,16
Montague,angry,8
Montague,black,3
Montague,face,4
Mr. Potter,Draco,2
Mr. Potter,Dumbledore,8
Mr. Potter,Fred,12
Mr. Potter,Harry,54
Mr. Potter,Harry Potter,12
Mr. Potter,Hermione,8
Mr. Potter,Lady,1
Mr. Potter,Magic,8
Mr. Potter,McGonagall,4
Mr. Potter,Minerva,8
Mr. Potter,Miss Granger,4
Mr. Potter,Pumpkin,4
Mr. Potter,Sirius Black,8
Mr. Potter,Snape,8
Mr. Potter,Umbridge,98
Mr. Potter,black,4
Mr. Potter,day,12
Mr. Potter,evil,3
Mr. Potter,face,4
Mr. Potter,hope,4
Mr. Weasley,Amelia Bones,3
Mr. Weasley,Arthur,38
Mr. Weasley,Arthur Weasley,4
Mr. Weasley,Bill,10
Mr. Weasley,Bob,4
Mr. Weasley,Chief,4
Mr. Weasley,Cornelius Fudge,9
Mr. Weasley,Dudley,6
Mr. Weasley,Dumbledore,47
Mr. Weasley,Fred,34
Mr. Weasley,George,17
Mr. Weasley,Gilderoy,3
Mr. Weasley,Ginny,3
Mr. Weasley,Harry,331
Mr. Weasley,Harry Potter,9
Mr. Weasley,Hermione,20
Mr. Weasley,Kingsley,3
Mr. Weasley,Kingsley Shacklebolt,9
Mr. Weasley,Lord,3
Mr. Weasley,Lucius,9
Mr. Weasley,Lucius Malfoy,12
Mr. Weasley,Luna,3
Mr. Weasley,Lupin,59
Mr. Weasley,MAGIC,3
Mr. Weasley,Magic,22
Mr. Weasley,Malfoy,25
Mr. Weasley,McGonagall,20
Mr. Weasley,Merlin,15
Mr. Weasley,Millicent Bagnold,3
Mr. Weasley,Miss Granger,8
Mr. Weasley,Molly,34
Mr. Weasley,Mr. Potter,6
Mr. Weasley,Mundungus,3
Mr. Weasley,Mungo,13
Mr. Weasley,Ron,21
Mr. Weasley,Sirius,107
Mr. Weasley,Snape,24
Mr. Weasley,Trelawney,3
Mr. Weasley,UNCLE,3
Mr. Weasley,Umbridge,6
Mr. Weasley,Vernon,26
Mr. Weasley,Voldemort,21
Mr. Weasley,Willy,3
Mr. Weasley,Willy Widdershins,3
Mr. Weasley,able,6
Mr. Weasley,angry,12
Mr. Weasley,black,3
Mr. Weasley,broom,6
Mr. Weasley,brothers,6
Mr. Weasley,butterbeer,3
Mr. Weasley,dawn,6
Mr. Weasley,day,21
Mr. Weasley,face,50
Mr. Weasley,group,4
Mr. Weasley,hall,11
Mr. Weasley,hope,2
Mr. Weasley,peacock,3
Mr. Weasley,scarlet,8
Mundungus,Arthur,4
Mundungus,Black,8
Mundungus,Day,12
Mundungus,Dudley,2
Mundungus,Dumbledore,14
Mundungus,Fred,25
Mundungus,George,21
Mundungus,Harry,81
Mundungus,Harry Potter,15
Mundungus,Hermione,15
Mundungus,Kreacher,8
Mundungus,Lupin,16
Mundungus,McGonagall,4
Mundungus,Molly,25
Mundungus,Mr. Weasley,44
Mundungus,Mungo,3
Mundungus,Ron,10
Mundungus,Sirius,95
Mundungus,angry,4
Mundungus,black,14
Mundungus,face,9
Mundungus,hall,3
Mundungus,holly,8
Mundungus,magic,3
Mundungus,stunned,6
Mundungus Fletcher,Dudley,4
Mundungus Fletcher,Harry,6
Mundungus Fletcher,Magic,3
Mundungus Fletcher,broom,3
Mundungus Fletcher,magic,1
Mungo,Arthur Weasley,4
Mungo,Crabbe,4
Mungo,Dumbledore,12
Mungo,Elfrida,12
Mungo,Fawkes,3
Mungo,Fred,16
Mungo,George,21
Mungo,Ginny,20
Mungo,Harry,89
Mungo,Hermione,34
Mungo,Lockhart,8
Mungo,Magic,4
Mungo,Malfoy,4
Mungo,Miriam Strout,12
Mungo,Mr. Weasley,8
Mungo,Mundungus,4
Mungo,Neville,16
Mungo,Ron,25
Mungo,Sirius,15
Mungo,Snape,12
Mungo,able,8
Mungo,grace,8
Mungo,group,4
Mungo,holly,4
Mungo,magic,4
NICK,Harry,4
NICK,Nicholas,4
NICK,hope,4
Narcissa,Black,12
Narcissa,Draco,4
Narcissa,Sirius,12
Narcissa,mark,20
Neville,Albus Dumbledore,4
Neville,Alice,6
Neville,Alice Longbottom,6
Neville,Angelina,12
Neville,Anthony Goldstein,3
Neville,Antonin Dolohov,6
Neville,Barnabas,3
Neville,Baruffio,4
Neville,Bellatrix,39
Neville,Bellatrix Lestrange,16
Neville,Buckbeak,3
Neville,Cho,6
Neville,Cho Chang,4
Neville,Colin,12
Neville,Crabbe,27
Neville,Dean,138
Neville,Dumbledore,27
Neville,Emmeline Vance,4
Neville,Fred,4
Neville,Ginny,359
Neville,Goyle,11
Neville,Griselda Marchbanks,3
Neville,HERMIONE,8
Neville,Hagrid,18
Neville,Hall,16
Neville,Hannah Abbott,6
Neville,Harry,257
Neville,Harry Potter,8
Neville,Hedwig,4
Neville,Hermione,287
Neville,Kingsley,4
Neville,Kreacher,4
Neville,Lady,12
Neville,Lavender,4
Neville,Lockhart,8
Neville,Lord,4
Neville,Lucius Malfoy,7
Neville,Luna,27
Neville,Luna Lovegood,6
Neville,Lupin,39
Neville,Magic,3
Neville,Malfoy,21
Neville,McGonagall,24
Neville,Merlin,3
Neville,Mungo,7
Neville,Neville Longbottom,4
Neville,Nick,6
Neville,Nott,3
Neville,Parvati,12
Neville,Parvati Patil,3
Neville,Pigwidgeon,4
Neville,Ron,73
Neville,Seamus,33
Neville,Seamus Finnigan,6
Neville,Sirius,50
Neville,Sirius Black,6
Neville,Snape,60
Neville,Trelawney,7
Neville,Trevor,18
Neville,Umbridge,24
Neville,Voldemort,29
Neville,able,12
Neville,ball,23
Neville,bean,12
Neville,black,21
Neville,butterbeer,23
Neville,count,3
Neville,day,9
Neville,evil,4
Neville,face,80
Neville,group,4
Neville,hall,12
Neville,handsome,7
Neville,magic,8
Neville,rose,7
Neville,scarlet,8
Neville,stubby,3
Neville,tall,12
Neville,trolley,3
Neville,uncle,3
Neville Longbottom,Harry,3
Neville Longbottom,Neville,3
Neville Longbottom,Trevor,3
Neville Longbottom,Voldemort,3
Neville Longbottom,face,3
Newspaper,Kingsley,4
Newspaper,Mr. Weasley,3
Newspaper,Sirius,3
Nicholas,Harry,6
Nicholas,hope,16
Nick,Bloody,4
Nick,Bloody Baron,3
Nick,Dennis,8
Nick,Euan,4
Nick,Hagrid,3
Nick,Harry,152
Nick,Hermione,40
Nick,Lavender Brown,6
Nick,McGonagall,11
Nick,NICK,12
Nick,Nicholas,4
Nick,Peeves,4
Nick,Ron,38
Nick,Sirius Black,11
Nick,face,12
Nott,Harry,4
Nott,Rabastan,8
Nymphadora,Dedalus Diggle,3
Nymphadora,Nymphadora Tonks,12
Nymphadora,Remus,3
Nymphadora Tonks,Dedalus Diggle,6
Nymphadora Tonks,Harry,9
Nymphadora Tonks,Kingsley,6
Nymphadora Tonks,Remus,3
Nymphadora Tonks,forest,3
Oliver,Harry,10
Oliver,Ron,12
Oliver Wood,Fred,4
Oliver Wood,Harry,4
Oliver Wood,Oliver,8
Oliver Wood,Ron,8
Oliver Wood,Umbridge,6
Oliver Wood,ball,4
Olympe,Dumbledore,4
Olympe,Hagrid,36
Olympe,Harry,3
Olympe,Hermione,3
Olympe,Ron,6
Olympe,magic,9
Orion,Harry,9
Oswald,Amelia,12
Oswald,MAGIC,8
Oswald,pumpkin,4
PERCY,Harry,3
PERCY,Magic,3
PETUNIA,Harry Potter,8
PETUNIA,face,3
PHINEAS,Dumbledore,3
PHINEAS,Phineas,8
Padma,Harry,8
Padma,Neville,4
Padma,Pansy,8
Padma,Ron,4
Padma,Terry Boot,12
Padma Patil,Anthony Goldstein,3
Padma Patil,Ball,8
Padma Patil,Dennis,4
Padma Patil,Lavender,8
Padma Patil,Luna Lovegood,4
Pansy,Cho,3
Pansy,Hagrid,3
Pansy,Hermione,12
Pansy,Ron,17
Pansy,Umbridge,3
Pansy Parkinson,Alicia,4
Pansy Parkinson,Fred,1
Pansy Parkinson,Goyle,12
Pansy Parkinson,Hagrid,3
Pansy Parkinson,Harry,38
Pansy Parkinson,Hermione,3
Pansy Parkinson,Lavender,4
Pansy Parkinson,Malfoy,60
Pansy Parkinson,Neville,5
Pansy Parkinson,Pansy,8
Pansy Parkinson,Ron,4
Pansy Parkinson,Umbridge,8
Pansy Parkinson,able,4
Pansy Parkinson,evil,8
Pansy Parkinson,face,6
Parkinson,Harry,9
Parkinson,Malfoy,6
Parkinson,Padma,9
Parkinson,face,3
Parvati,Angelina Johnson,4
Parvati,Dumbledore,12
Parvati,Firenze,20
Parvati,Flitwick,4
Parvati,Forbidden,4
Parvati,Forest,4
Parvati,George,6
Parvati,Hagrid,14
Parvati,Harry,48
Parvati,Hermione,71
Parvati,Lavender,27
Parvati,Luna,24
Parvati,McGonagall,4
Parvati,Padma Patil,8
Parvati,Pansy Parkinson,8
Parvati,Parvati Patil,8
Parvati,Ron,7
Parvati,Tofty,8
Parvati,Trelawney,26
Parvati,Umbridge,30
Parvati,angry,7
Parvati,day,4
Parvati,don,12
Parvati,newspaper,4
Parvati Patil,Harry,4
Parvati Patil,Hermione,20
Parvati Patil,Parvati,3
Parvati Patil,Trelawney,11
Parvati Patil,Umbridge,7
Parvati Patil,Wilbert Slinkhard,3
Parvati Patil,clever,3
Patricia Stimpson,Kenneth Towler,12
Peeves,Angelina,8
Peeves,Bloody,3
Peeves,Dobby,3
Peeves,Fred,62
Peeves,Harry,26
Peeves,Hermione,15
Peeves,Hope,4
Peeves,Katie Bell,8
Peeves,Lavender,4
Peeves,McGonagall,3
Peeves,Nick,12
Peeves,Ron,24
Peeves,Sirius,9
Peeves,Umbridge,8
Peeves,able,4
Peeves,day,8
Peeves,miles,6
Peeves,wee,6
Percival,Dumbledore,4
Percival,Magic,8
Percy,Arthur,4
Percy,Bill,4
Percy,Charlie,8
Percy,DOLORES UMBRIDGE,3
Percy,Dolores,4
Percy,Dumbledore,26
Percy,Fred,51
Percy,George,27
Percy,Ginny,7
Percy,Gringotts,4
Percy,Hall,3
Percy,Harry,50
Percy,Harry Potter,44
Percy,Hermione,43
Percy,James Potter,3
Percy,Kreacher,8
Percy,Lupin,3
Percy,Magic,6
Percy,Mr. Weasley,38
Percy,Percival,4
Percy,Ron,54
Percy,Sinistra,3
Percy,Sirius,10
Percy,Susan Bones,12
Percy,Umbridge,15
Percy,Voldemort,17
Percy,brothers,4
Percy,dawn,4
Percy,day,6
Percy,face,6
Percy Weasley,Dolores Umbridge,2
Percy Weasley,Dumbledore,4
Percy Weasley,Harry,8
Percy Weasley,Magic,8
Percy Weasley,McGonagall,4
Perkins,Arthur,3
Perkins,Harry,6
Perkins,Hedwig,6
Perkins,Mr. Weasley,32
Perkins,fluffy,3
Perkins,hope,7
Petunia,Albus Dumbledore,3
Petunia,Dudley,76
Petunia,Harry,231
Petunia,Harry Potter,38
Petunia,Hermione,7
Petunia,Lupin,6
Petunia,MAGIC,3
Petunia,PETUNIA,8
Petunia,Petunia Dursley,4
Petunia,Sirius,8
Petunia,Uncle,130
Petunia,Vernon,47
Petunia,Voldemort,3
Petunia,angry,6
Petunia,day,6
Petunia,face,12
Petunia,hall,4
Petunia,hope,8
Petunia,magic,16
Petunia,scarlet,3
Petunia,uncle,3
Petunia Dursley,Harry,3
Petunia Dursley,Vernon,3
Phineas,Albus Dumbledore,9
Phineas,Araminta,3
Phineas,Arthur,8
Phineas,Dumbledore,36
Phineas,Fawkes,6
Phineas,George,12
Phineas,Harry,86
Phineas,Hedwig,2
Phineas,Marietta,3
Phineas,McGonagall,4
Phineas,Minerva,3
Phineas,Mundungus,4
Phineas,PHINEAS,6
Phineas,Ron,5
Phineas,Seamus,3
Phineas,Sirius,19
Phineas,Snape,3
Phineas,Voldemort,8
Phineas,black,3
Phineas,clever,9
Phineas,day,6
Phineas,face,6
Phineas,rose,3
Pierre Bonaccord,Harry,9
Pierre Bonaccord,Parvati,3
Pierre Bonaccord,face,7
Piers,Dudley,3
Piers,Gordon,4
Piers,Harry Potter,4
Pigwidgeon,Crookshanks,18
Pigwidgeon,Dumbledore,4
Pigwidgeon,Fred,4
Pigwidgeon,Harry,18
Pigwidgeon,Harry Potter,4
Pigwidgeon,Hermione,30
Pigwidgeon,Luna,12
