sentence,entities
"“I have played my part well,” said Snape.",['Snape']
"“And you 
overlook Dumbledore’s greatest weakness: He has to 
believe the best of people.",['Dumbledore']
"Dumbledore has been a 
great wizard —",['Dumbledore']
"I am pleased to say, however, that Dumbledore is 
growing old.",['Dumbledore']
"But through all these years, he has never stopped 
trusting Severus Snape, and therein lies my great 
value to the Dark Lord.” 

",['Snape']
"Bellatrix still looked unhappy, though she appeared 
unsure how best to attack Snape next.",['Snape']
"Taking 
advantage of her silence, Snape turned to her sister. 

",['Snape']
"But — ” 

“If he has forbidden it, you ought not to speak,” said 
Snape at once.",['Snape']
"“Even 
Snape says so: You were told not to talk, so hold your 
silence!” 

",['Snape']
"But Snape had gotten to his feet and strode to the 
small window, peered through the curtains at the 
deserted street, then closed them again with a jerk. 

",['Snape']
"“ You know?” 

“Certainly,” said Snape.",['Snape']
"He isn’t shrinking away from 
his duty, he seems glad of a chance to prove himself, 
excited at the prospect — ” 

Narcissa began to cry in earnest, gazing beseechingly 
all the while at Snape. 

",['Snape']
Snape said nothing.,['Snape']
"“If Draco succeeds,” said Snape, still looking away 
from her, “he will be honored above all others.” 

",['Snape']
"“The Dark Lord will not be persuaded, and I am not 
stupid enough to attempt it,” said Snape flatly.",['Snape']
"When Snape said nothing, Narcissa seemed to lose 
what little self-restraint she still possessed.",['Snape']
"Standing 
up, she staggered to Snape and seized the front of his 
robes.",['Snape']
"You would succeed, of 
course you would, and he would reward you beyond 
all of us — ” 

Snape caught hold of her wrists and removed her 
clutching hands.",['Snape']
"“The Dark Lord is very angry,” repeated Snape 
quietly.",['Snape']
"Snape stooped, seized her by 
the arms, lifted her up, and steered her back onto the 
sofa.",['Snape']
"She flung away her glass; it skidded across the table 
as she slid off the sofa into a kneeling position at 
Snape ’s feet, seized his hand in both of hers, and 
pressed her lips to it. 

",['Snape']
"Rowling 




Snape’s expression was blank, unreadable.",['Snape']
Snape did not look at Bellatrix.,['Snape']
"Snape lowered himself so 
that he was kneeling opposite Narcissa.",['Snape']
"“You will need your wand, Bellatrix,” said Snape 
coldly. 

",['Snape']
"“I will,” said Snape. 

",['Snape']
"“I will,” said Snape. 

",['Snape']
"“And, should it prove necessary ... if it seems Draco 
will fail ...” whispered Narcissa (Snape’s hand 
twitched within hers, but he did not draw away), “will 
you carry out the deed that the Dark Lord has 
ordered Draco to perform?” 

",['Snape']
"“I will,” said Snape. 

",['Snape']
"The 
appointment has largely been greeted with 
enthusiasm by the Wizarding community, though 
rumors of a rift between the new Minister and Albus 
Dumbledore, newly reinstated Chief Warlock of the 
Wizengamot, surfaced within hours of Scrimgeour 
taking office. 

",['Dumbledore']
"Scrimgeour’s representatives admitted that he had met 
with Dumbledore at once upon taking possession of the 
top job, but refused to comment on the topics under 
discussion.",['Dumbledore']
Albus Dumbledore is known to (ctd.,['Dumbledore']
"Hoping 
to see you this Friday, 

I am, yours most sincerely, 

Albus Dumbledore 

Though he already knew it by heart, Harry had been 
stealing glances at this missive every few minutes 
since seven o’clock that evening, when he had first 
taken up his position beside his bedroom window, 
which had a reasonable view of both ends of Privet 
Drive.",['Dumbledore']
"He knew it was pointless to keep rereading 
Dumbledore ’s words; Harry had sent back his “yes” 
with the delivering owl, as requested, and all he could 
do now was wait: Either Dumbledore was going to 
come, or he was not. 

",['Dumbledore']
"He 
could not shrug off the feeling that something was 
going to go wrong — his reply to Dumbledore ’s letter 
might have gone astray; Dumbledore could be 
prevented from collecting him; the letter might turn 
out not to be from Dumbledore at all, but a trick or 
joke or trap.",['Dumbledore']
"He had completely 
forgotten to warn the Dursleys that Dumbledore 
might be coming.",['Dumbledore']
You must be Mr. Dursley.,['Mr.']
"Vernon 
Dursley, whose mustache was quite as bushy as 
Page | 49 Harry Potter and the Half Blood Prince - J.K. Rowling 




Dumbledore ’s, though black, and who was wearing a 
puce dressing gown, was staring at the visitor as 
though he could not believe his tiny eyes. 

",['Dumbledore']
"“Judging by your look of stunned disbelief, Harry did 
not warn you that I was coming,” said Dumbledore 
pleasantly.",['Dumbledore']
"“It is a long time since my last visit,” said 
Dumbledore, peering down his crooked nose at Uncle 
Vernon.",['Dumbledore']
"Harry did not 
doubt that speech would return to him, and soon — 
the vein pulsing in his uncle’s temple was reaching 
danger point — but something about Dumbledore 
seemed to have robbed him temporarily of breath.",['Dumbledore']
"“Ah, good evening Harry,” said Dumbledore, looking 
up at him through his half-moon glasses with a most 
satisfied expression.",['Dumbledore']
"Rowling 




“ — yet, sadly, accidental rudeness occurs alarmingly 
often,” Dumbledore finished the sentence gravely. 
",['Dumbledore']
"“Albus Dumbledore,” said Dumbledore, when Uncle 
Vernon failed to effect an introduction.",['Dumbledore']
"Dumbledore waited a moment or two, apparently to 
see whether any of the Dursleys were going to say 
anything, but as the silence stretched on he smiled. 

",['Dumbledore']
"Dudley scrambled out of the way as Dumbledore 
passed him.",['Dumbledore']
"Harry, still clutching the telescope and 
trainers, jumped the last few stairs and followed 
Dumbledore, who had settled himself in the armchair 
nearest the fire and was taking in the surroundings 
with an expression of benign interest.",['Dumbledore']
"“Yes, indeed we are, but there are a few matters we 
need to discuss first,” said Dumbledore.",['Dumbledore']
"“Yes,” said Dumbledore simply, “I shall.” 

",['Dumbledore']
"“We may as well be comfortable,” said Dumbledore 
pleasantly. 

",['Dumbledore']
"“Later, Harry,” said Dumbledore.",['Dumbledore']
"Page | 52 Harry Potter and the Half Blood Prince - J.K. Rowling 




“I would assume that you were going to offer me 
refreshment,” Dumbledore said to Uncle Vernon, “but 
the evidence so far suggests that that would be 
optimistic to the point of foolishness.” 

",['Dumbledore']
"“Madam Rosmerta’s finest oak-matured mead,” said 
Dumbledore, raising his glass to Harry, who caught 
hold of his own and sipped.",['Dumbledore']
"Harry could not suppress a suspicion that 
Dumbledore was rather enjoying himself. 

",['Dumbledore']
"“Well, Harry,” said Dumbledore, turning toward him, 
“a difficulty has arisen which I hope you will be able 
to solve for us.",['Dumbledore']
"“This is, in the main, fairly straightforward,” 
Dumbledore went on.",['Dumbledore']
"Dumbledore and Harry both turned to look 
at him.",['Dumbledore']
"“Yes,” said Dumbledore.",['Dumbledore']
"“That is generous,” said Dumbledore.",['Dumbledore']
"“Why?” 

“Well,” said Dumbledore, ignoring the mutterings of 
Uncle Vernon, who was now being rapped smartly 
over the head by the persistent glass of mead, “Black 
family tradition decreed that the house was handed 
down the direct line, to the next male with the name 
of ‘Black. ’",['Dumbledore']
"“Quite,” said Dumbledore.",['Dumbledore']
"“Well, obviously we would prefer that she didn’t get it 
either,” said Dumbledore calmly.",['Dumbledore']
"“Fortunately,” said Dumbledore, “there is a simple 
test.” 

",['Dumbledore']
"“Oh, I’m so sorry,” said Dumbledore politely, and he 
raised his wand again.",['Dumbledore']
"It looked as though Uncle Vernon was bursting with 
any number of unpleasant retorts, but he merely 
shrank back into the cushions with Aunt Petunia and 
Dudley and said nothing, keeping his small piggy eyes 
on Dumbledore ’s wand. 

",['Dumbledore']
"“You see,” Dumbledore said, turning back to Harry 
and again speaking as though Uncle Vernon had not 
uttered, “if you have indeed inherited the house, you 
have also inherited — ” 

",['Dumbledore']
"“Kreacher,” finished Dumbledore. 



",['Dumbledore']
"“Kreacher belongs to Miss Bellatrix,",['Miss']
"oh yes, 
Kreacher belongs to the Blacks, Kreacher wants his 
new mistress, Kreacher won’t go to the Potter brat, 
Kreacher won’t, won’t, won’t — ” 

“As you can see, Harry,” said Dumbledore loudly, over 
Kreacher’s continued croaks of “won’t, won’t, won’t,” 
“Kreacher is showing a certain reluctance to pass into 
your ownership.” 

",['Dumbledore']
"Bearing in mind that he has lived 
at the headquarters of the Order of the Phoenix for 
the past year?” 

“Won’t, won’t, won’t, won’t — ” 

Harry stared at Dumbledore.",['Dumbledore']
"“Give him an order,” said Dumbledore.",['Dumbledore']
"“Well, that simplifies matters,” said Dumbledore 
cheerfully.",['Dumbledore']
"“Not if you don’t want to,” said Dumbledore.",['Dumbledore']
"“Good,” said Dumbledore.",['Dumbledore']
"Hagrid has been looking 
after him since Sirius died, but Buckbeak is yours 
now, so if you would prefer to make different 
arrangements — ” 



",['Hagrid']
"Harry Potter and the Half Blood Prince - J.K. Rowling 




“No,” said Harry at once, “he can stay with Hagrid.",['Hagrid']
"“Hagrid will be delighted,” said Dumbledore, smiling. 
","['Hagrid', 'Dumbledore']"
"Dumbledore 
suggested shrewdly. 

",['Dumbledore']
"He was disappointed to discover that Dumbledore was 
not waiting in the hall, which meant that he had to 
return to the living room. 

",['Dumbledore']
"Dumbledore was humming 
quietly, apparently quite at his ease, but the 
atmosphere was thicker than cold custard, and Harry 
did not dare look at the Dursleys as he said, 

“Professor — I’m ready now.” 



",['Dumbledore']
"Page | 59 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Good,” said Dumbledore.",['Dumbledore']
"“As you will no doubt be aware, Harry comes of age in 
a year’s time — ” 

“No,” said Aunt Petunia, speaking for the first time 
since Dumbledore’s arrival. 

",['Dumbledore']
"“I’m sorry?” said Dumbledore politely. 

",['Dumbledore']
"“Ah,” said Dumbledore pleasantly, “but in the 
Wizarding world, we come of age at seventeen.” 

",['Dumbledore']
"Uncle Vernon muttered, “Preposterous,” but 
Dumbledore ignored him. 

",['Dumbledore']
"Dumbledore paused, and although his voice remained 
light and calm, and he gave no obvious sign of anger, 
Harry felt a kind of chill emanating from him and 
noticed that the Dursleys drew very slightly closer 
together. 



",['Dumbledore']
"What d’you — ?” began 
Uncle Vernon furiously, but Dumbledore raised his 
finger for silence, a silence which fell as though he 
had struck Uncle Vernon dumb. 

",['Dumbledore']
"“Well, Harry ... time for us to be off,” said Dumbledore 
at last, standing up and straightening his long black 
cloak.",['Dumbledore']
"“Bye,” said Harry hastily to the Dursleys, and followed 
Dumbledore, who paused beside Harry’s trunk, upon 
which Hedwig’s cage was perched. 

",['Dumbledore']
"Harry extracted his cloak from his trunk with some 
difficulty, trying not to show Dumbledore the mess 
within.",['Dumbledore']
"When he had stuffed it into an inside pocket 
of his jacket, Dumbledore waved his wand and the 
trunk, cage, and Hedwig vanished.",['Dumbledore']
"Dumbledore then 
waved his wand again, and the front door opened 
onto cool, misty darkness. 

",['Dumbledore']
"Despite the fact that he had spent every waking 
moment of the past few days hoping desperately that 
Dumbledore would indeed come to fetch him, Harry 
felt distinctly awkward as they set off down Privet 
Drive together.",['Dumbledore']
"The memory of their last face-to-face encounter 
kept intruding too, and it rather heightened Harry’s 
sense of embarrassment; he had shouted a lot on that 
occasion, not to mention done his best to smash 
several of Dumbledore ’s most prized possessions. 

",['Dumbledore']
"Dumbledore, however, seemed completely relaxed. 

",['Dumbledore']
"Page | 63 Harry Potter and the Half Blood Prince - J.K. Rowling 



“If there is an attack,” said Dumbledore, “I give you 
permission to use any counterjinx or curse that might 
occur to you.",['Dumbledore']
"“You are with me,” said Dumbledore simply.",['Dumbledore']
"“You do,” said Dumbledore.",['Dumbledore']
"Harry gripped Dumbledore’s proffered forearm. 

",['Dumbledore']
"“Very good,” said Dumbledore.",['Dumbledore']
"Harry felt Dumbledore’s arm twist away from him and 
redoubled his grip; the next thing he knew, everything 
went black; he was being pressed very hard from all 
directions; he could not breathe, there were iron 
bands tightening around his chest; his eyeballs were 
being forced back into his head; his eardrums were 
being pushed deeper into his skull and then — 

He gulped great lungfuls of cold night air and opened 
his streaming eyes.",['Dumbledore']
"He and Dumbledore were now standing in 
Page | 64 Harry Potter and the Half Blood Prince - J.K. Rowling 




what appeared to be a deserted village square, in the 
center of which stood an old war memorial and a few 
benches.",['Dumbledore']
"“Are you all right?” asked Dumbledore, looking down 
at him solicitously.",['Dumbledore']
"...” 

Dumbledore smiled, drew his traveling cloak a little 
more tightly around his neck, and said, “This way.” 

",['Dumbledore']
"“So tell me, Harry,” said Dumbledore.",['Dumbledore']
"He glanced up at Dumbledore and saw that he was 
wearing a satisfied expression. 

",['Dumbledore']
"“I, on the other hand, thought otherwise,” said 
Dumbledore.",['Dumbledore']
"Harry looked sideways at Dumbledore 
again.",['Dumbledore']
"“Ah yes, of course, I haven’t told you,” said 
Dumbledore.",['Dumbledore']
"“Oh, I think we’ll find a use for you,” said Dumbledore 
vaguely.",['Dumbledore']
"Page | 66 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Because it would be quite as rude as kicking down 
the front door,” said Dumbledore.",['Dumbledore']
"Harry wondered why Dumbledore did not consider it 
rude to call on his old colleague so late, but now that 
conversation had been established, he had more 
pressing questions to ask. 

",['Dumbledore']
"...” 

“Correct,” said Dumbledore, now turning up a steep 
side street.",['Dumbledore']
"“An interesting question,” said Dumbledore.",['Dumbledore']
"Page | 67 Harry Potter and the Half Blood Prince - J.K. Rowling 




Harry waited, but Dumbledore did not say anything 
about the disagreement with Scrimgeour that the 
Daily Prophet had reported, and he did not have the 
nerve to pursue the subject, so he changed it.",['Dumbledore']
"“Yes,” said Dumbledore quietly.",['Dumbledore']
"“Professor, what happened to your — ?” 

“I have no time to explain now,” said Dumbledore.",['Dumbledore']
"“Yes, I received one myself,” said Dumbledore, still 
smiling.",['Dumbledore']
"You have not asked me, for 
instance, what is my favorite flavor of jam, to check 
that I am indeed Professor Dumbledore and not an 
impostor.” 

",['Dumbledore']
"“They are corpses,” said Dumbledore calmly.",['Dumbledore']
"Harry was too busy digesting the horrible 
idea of Inferi to have much attention left for anything 
else, but as they reached the front gate, Dumbledore 
stopped dead and Harry walked into him. 

",['Dumbledore']
Dumbledore glanced up and down the street.,['Dumbledore']
"Page | 69 Harry Potter and the Half Blood Prince - J.K. Rowling 




Dumbledore ’s wand tip ignited, casting its light up a 
narrow hallway.",['Dumbledore']
"Holding his illuminated wand aloft, Dumbledore 
walked into the sitting room with Harry right behind 
him. 

",['Dumbledore']
"Dumbledore raised his wand even higher, so that its 
light was thrown upon the walls, where something 
darkly red and glutinous was spattered over the 
wallpaper.",['Dumbledore']
"Harry’s small intake of breath made 
Dumbledore look around. 

",['Dumbledore']
"Dumbledore moved carefully into the middle of the 
room, scrutinizing the wreckage at his feet.",['Dumbledore']
"“I don’t think so,” said Dumbledore quietly, peering 
behind an overstuffed armchair lying on its side. 

",['Dumbledore']
"And without warning, Dumbledore swooped, plunging 
the tip of his wand into the seat of the overstuffed 
armchair, which yelled, “Ouch!” 

",['Dumbledore']
"“Good evening, Horace,” said Dumbledore, 
straightening up again. 

",['Dumbledore']
"Where a split second before 
there had been an armchair, there now crouched an 
enormously fat, bald, old man who was massaging his 
lower belly and squinting up at Dumbledore with an 
aggrieved and watery eye. 

",['Dumbledore']
"The top of his head barely reached 
Dumbledore ’s chin. 

",['Dumbledore']
"“My dear Horace,” said Dumbledore, looking amused, 
“if the Death Eaters really had come to call, the Dark 
Mark would have been set over the house.” 

",['Dumbledore']
"“Would you like my assistance clearing up?” asked 
Dumbledore politely. 

",['Dumbledore']
"“What kind of blood was that, incidentally?” asked 
Dumbledore loudly over the chiming of the newly 
unsmashed grandfather clock. 

",['Dumbledore']
"“Ohol” 

“This,” said Dumbledore, moving forward to make the 
introduction, “is Harry Potter.",['Dumbledore']
"Harry, this is an old 
friend and colleague of mine, Horace Slughorn.” 

",['Slughorn']
"Slughorn turned on Dumbledore, his expression 
shrewd.","['Slughorn', 'Dumbledore']"
"“I suppose we can have a drink, at least?” asked 
Dumbledore.",['Dumbledore']
"“For old time’s sake?” 

Slughorn hesitated. 

",['Slughorn']
"Dumbledore smiled at Harry and directed him toward 
a chair not unlike the one that Slughorn had so 
recently impersonated, which stood right beside the 
newly burning fire and a brightly glowing oil lamp. 
","['Slughorn', 'Dumbledore']"
"Harry took the seat with the distinct impression that 
Dumbledore, for some reason, wanted to keep him as 
visible as possible.",['Dumbledore']
"Certainly when Slughorn, who had 
been busy with decanters and glasses, turned to face 
the room again, his eyes fell immediately upon Harry. 
",['Slughorn']
"“Here — ” He gave a 
drink to Dumbledore, who had sat down without 
invitation, thrust the tray at Harry, and then sank 
into the cushions of the repaired sofa and a 
disgruntled silence.",['Dumbledore']
"Dumbledore asked. 

",['Dumbledore']
"“Not so well,” said Slughorn at once.",['Slughorn']
"“And yet you must have moved fairly quickly to 
prepare such a welcome for us at such short notice,” 
said Dumbledore.",['Dumbledore']
"Slughorn said, half irritably, half proudly, “Two. 

",['Slughorn']
"“You’re not yet as old as I am, Horace,” said 
Dumbledore. 



",['Dumbledore']
"Page | 74 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Well, maybe you ought to think about retirement 
yourself,” said Slughorn bluntly.",['Slughorn']
"His pale gooseberry 
eyes had found Dumbledore ’s injured hand. 

",['Dumbledore']
"“You’re quite right,” said Dumbledore serenely, 
shaking back his sleeve to reveal the tips of those 
burned and blackened fingers; the sight of them made 
the back of Harry’s neck prickle unpleasantly.",['Dumbledore']
"But on the other 
hand ...” 

He shrugged and spread his hands wide, as though to 
say that age had its compensations, and Harry 
noticed a ring on his uninjured hand that he had 
never seen Dumbledore wear before: It was large, 
rather clumsily made of what looked like gold, and 
was set with a heavy black stone that had cracked 
down the middle.",['Dumbledore']
"Slughorn’s eyes lingered for a 
moment on the ring too, and Harry saw a tiny frown 
momentarily crease his wide forehead. 

",['Slughorn']
"“So, all these precautions against intruders, Horace 
... are they for the Death Eaters’ benefit, or mine?” 
asked Dumbledore. 

",['Dumbledore']
"“What would the Death Eaters want with a poor 
broken-down old buffer like me?” demanded 
Slughorn. 

",['Slughorn']
"“I imagine that they would want you to turn your 
considerable talents to coercion, torture, and 
murder,” said Dumbledore.",['Dumbledore']
"Slughorn eyed Dumbledore balefully for a moment, 
then muttered, “I haven’t given them the chance.","['Slughorn', 'Dumbledore']"
"“Ingenious,” said Dumbledore.",['Dumbledore']
"I might have been in hiding, but some 
funny rumors have reached me since Dolores 
Umbridge left!",['Umbridge']
"If that’s how you treat teachers these 
days — ” 

“Professor Umbridge ran afoul of our centaur herd,” 
said Dumbledore.","['Umbridge', 'Dumbledore']"
"“That’s what she did, did she?” said Slughorn.",['Slughorn']
"Harry chuckled and both Dumbledore and Slughorn 
looked round at him. 

","['Slughorn', 'Dumbledore']"
"Dumbledore stood up rather suddenly. 

",['Dumbledore']
"“Are you leaving?” asked Slughorn at once, looking 
hopeful. 



",['Slughorn']
"Page | 76 Harry Potter and the Half Blood Prince - J.K. Rowling 




“No, I was wondering whether I might use your 
bathroom,” said Dumbledore. 

",['Dumbledore']
"“Oh,” said Slughorn, clearly disappointed.",['Slughorn']
"“Second on 
the left down the hall.” 

Dumbledore strode from the room.",['Dumbledore']
"After a few 
moments, Slughorn got to his feet but seemed 
uncertain what to do with himself.",['Slughorn']
Harry merely looked at Slughorn.,['Slughorn']
"Slughorn ’s watery 
eyes slid over Harry’s scar, this time taking in the rest 
of his face. 

",['Slughorn']
"Your 
mother,” Slughorn added, in answer to Harry’s 
questioning look.",['Slughorn']
"Page | 77 Harry Potter and the Half Blood Prince - J.K. Rowling 




“I was Head of Slytherin,” said Slughorn.",['Slughorn']
"“Funny how that sometimes happens, isn’t it?” said 
Slughorn. 

",['Slughorn']
Slughorn looked down at him in surprise.,['Slughorn']
"“And all these people know where to find you, to send 
you stuff?” asked Harry, who could not help 
wondering why the Death Eaters had not yet tracked 
down Slughorn if hampers of sweets, Quidditch 
tickets, and visitors craving his advice and opinions 
could find him. 

",['Slughorn']
"The smile slid from Slughorn ’s face as quickly as the 
blood from his walls. 

",['Slughorn']
"Harry Potter and the Half Blood Prince - J.K. Rowling 




Harry had the impression that the words shocked 
Slughorn himself; he looked quite unsettled for a 
moment.",['Slughorn']
"All very well for Dumbledore to talk, but 
taking up a post at Hogwarts just now would be 
tantamount to declaring my public allegiance to the 
Order of the Phoenix!",['Dumbledore']
"And while I’m sure they’re very 
admirable and brave and all the rest of it, I don’t 
personally fancy the mortality rate — ” 

“You don’t have to join the Order to teach at 
Hogwarts,” said Harry, who could not quite keep a 
note of derision out of his voice: It was hard to 
sympathize with Slughorn ’s cosseted existence when 
he remembered Sirius, crouching in a cave and living 
on rats.",['Slughorn']
"“Most of the teachers aren’t in it, and none of 
them has ever been killed — well, unless you count 
Quirrell, and he got what he deserved seeing as he 
was working with Voldemort.” 

",['Quirrell']
"Harry had been sure Slughorn would be one of those 
wizards who could not bear to hear Voldemort’s name 
spoken aloud, and was not disappointed: Slughorn 
gave a shudder and a squawk of protest, which Harry 
ignored. 

",['Slughorn']
"“I reckon the staff are safer than most people while 
Dumbledore ’s headmaster; he’s supposed to be the 
only one Voldemort ever feared, isn’t he?”",['Dumbledore']
"Slughorn gazed into space for a moment or two: He 
seemed to be thinking over Harry’s words. 

",['Slughorn']
"“Well, yes, it is true that He-Who-Must-Not-Be-Named 
has never sought a fight with Dumbledore,” he 
muttered grudgingly.",['Dumbledore']
"If she, with all her Ministry 
contacts and protection ...” 

Dumbledore reentered the room and Slughorn 
jumped as though he had forgotten he was in the 
house. 

","['Slughorn', 'Dumbledore']"
"“No, I was merely reading the Muggle magazines,” 
said Dumbledore.",['Dumbledore']
"Slughorn seemed taken aback. 

",['Slughorn']
Slughorn seemed agitated.,['Slughorn']
"He twiddled his fat 
thumbs and fidgeted as he watched Dumbledore 
fasten his traveling cloak, and Harry zip up his jacket. 

",['Dumbledore']
"“Well, I’m sorry you don’t want the job, Horace,” said 
Dumbledore, raising his uninjured hand in a farewell 
salute.",['Dumbledore']
"Dumbledore turned to see Slughorn standing 
breathless in the doorway to the sitting room. 

","['Slughorn', 'Dumbledore']"
"“Yes, yes,” said Slughorn impatiently.",['Slughorn']
"“Wonderful,” said Dumbledore, beaming.",['Dumbledore']
"“Yes, I daresay you will,” grunted Slughorn. 

",['Slughorn']
"As they set off down the garden path, Slughorn ’s voice 
floated after them, “111 want a pay rise, Dumbledore!” 

","['Slughorn', 'Dumbledore']"
Dumbledore chuckled.,['Dumbledore']
"“Well done, Harry,” said Dumbledore. 

",['Dumbledore']
"“Er ...” 



Harry wasn’t sure whether he liked Slughorn or not. 
",['Slughorn']
"“Horace,” said Dumbledore, relieving Harry of the 
responsibility to say any of this, “likes his comfort.",['Dumbledore']
"“I tell you all this,” Dumbledore continued, “not to 
turn you against Horace — or, as we must now call 
him, Professor Slughorn — but to put you on your 
guard.","['Slughorn', 'Dumbledore']"
"Dumbledore had stopped walking, level with the 
church they had passed earlier. 

",['Dumbledore']
"When the pressure 
disappeared and he found himself able to breathe 
again, he was standing in a country lane beside 
Dumbledore and looking ahead to the crooked 
silhouette of his second favorite building in the world: 
the Burrow.",['Dumbledore']
